org_key,year,event_key,match_key,match_number,time,alliance,team_key,StartPos,autoTotalFuel,AutoSetOf5Fuel,AutoSetOf10Fuel,qScoringAccuracyAuto,AutoClimb,SingleFuel,SetsOfFuel,SetsOf10Fuel,qHPFeedingEff,qAllianceFeedingEff,qScoringAccuracyTele,DidClimb,endClimb,ClimbHeight,feedLocation,diedDuringMatch,MinorFoul,MajorFoul,didDefense,qDefenseQuality,qDriverSkill,AutoPoints,TeleopPoints,EndgamePoints,contributedPoints,FuelPoints,ClimbPoints,AutoMistake,FoulPoints
frc245,2026,2026mibel,2026mibel_qm45,45,3/20/2026 10:08:00 PM,blue,frc8832,"Human player side","0","0",,"1","0","1","2",,,,"2","0","0","0","Does not matter","0","0","0","0","1","2","0","11","0","11","11","0","0","0"
frc245,2026,2026mibel,2026mibel_qm45,45,3/20/2026 10:08:00 PM,blue,frc10672,"Middle","0","0",,"1","0","2","0",,,,"2","0","0","0","Does not matter","0","0","0","0","1","2","0","2","0","2","2","0","0","0"
frc245,2026,2026mibel,2026mibel_qm46,46,3/20/2026 10:16:00 PM,blue,frc9751,"Human player side","0","0",,"1","0","0","1",,,,"1","0","0","0","Does not matter","0","0","0","0","1","1","0","5","0","5","5","0","0","0"
frc245,2026,2026mibel,2026mibel_qm46,46,3/20/2026 10:16:00 PM,blue,frc3098,"Other side","0","0",,"1","0","2","0",,,,"1","0","0","0","Does not matter","0","0","0","0","1","1","0","2","0","2","2","0","0","0"
frc245,2026,2026mibel,2026mibel_qm46,46,3/20/2026 10:16:00 PM,red,frc9455,"Human player side","0","0",,"1","0","6","1",,,,"1","0","0","0","Does not matter","0","0","0","0","1","3","0","11","0","11","11","0","0","0"
frc245,2026,2026mibel,2026mibel_qm46,46,3/20/2026 10:16:00 PM,red,frc6528,"Other side","10","2",,"4","0","51","10",,,,"5","0","0","0","Does not matter","0","0","0","0","1","5","20","101","0","121","121","0","0","0"
frc245,2026,2026mibel,2026mibel_qm46,46,3/20/2026 10:16:00 PM,red,frc9735,"Human player side","2","0",,"4","0","0","0",,,,"1","0","0","0","Does not matter","1","0","0","0","1","1","2","0","0","2","2","0","1","0"
frc245,2026,2026mibel,2026mibel_qm47,47,3/20/2026 10:24:00 PM,red,frc6344,"Middle","0","0",,"1","0","2","1",,,,"1","0","0","0","Does not matter","1","0","0","0","1","1","0","7","0","7","7","0","0","0"
frc245,2026,2026mibel,2026mibel_qm47,47,3/20/2026 10:24:00 PM,red,frc8373,"Other side","0","6",,"5","0","0","18",,,,"4","0","0","0","Does not matter","0","0","0","0","1","5","30","90","0","120","120","0","0","0"
frc245,2026,2026mibel,2026mibel_qm47,47,3/20/2026 10:24:00 PM,red,frc3641,"Human player side","0","4",,"5","0","4","36",,,,"5","0","0","0","Does not matter","0","0","0","0","1","5","20","184","0","204","204","0","0","0"
frc245,2026,2026mibel,2026mibel_qm47,47,3/20/2026 10:24:00 PM,blue,frc6615,"Human player side","1","3",,"5","0","2","10",,,,"5","0","0","0","Neutral Zone","0","0","0","0","1","4","16","52","0","68","68","0","0","0"
frc245,2026,2026mibel,2026mibel_qm47,47,3/20/2026 10:24:00 PM,blue,frc6120,"Other side","0","2",,"1","0","0","11",,,,"5","0","0","0","Does not matter","0","0","0","0","1","4","10","55","0","65","65","0","0","0"
frc245,2026,2026mibel,2026mibel_qm47,47,3/20/2026 10:24:00 PM,blue,frc5263,"Middle","0","0",,"1","0","0","0",,,,"1","0","0","0","Does not matter","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
frc245,2026,2026mibel,2026mibel_qm48,48,3/20/2026 10:32:00 PM,blue,frc6190,"Middle","0","0",,"1","0","0","0",,,,"1","0","0","0","Does not matter","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
frc245,2026,2026mibel,2026mibel_qm48,48,3/20/2026 10:32:00 PM,blue,frc66,"Other side","0","0",,"1","0","12","5",,,,"3","0","0","0","Does not matter","0","0","0","0","1","3","0","37","0","37","37","0","0","0"
frc245,2026,2026mibel,2026mibel_qm48,48,3/20/2026 10:32:00 PM,blue,frc5498,"Human player side","0","0",,"1","0","7","6",,,,"1","0","0","0","Does not matter","0","0","0","0","1","4","0","37","0","37","37","0","0","0"
frc245,2026,2026mibel,2026mibel_qm48,48,3/20/2026 10:32:00 PM,red,frc6029,"Other side","7","0",,"4","0","4","2",,,,"4","0","0","0","Does not matter","0","0","0","0","1","3","7","14","0","21","21","0","0","0"
frc245,2026,2026mibel,2026mibel_qm48,48,3/20/2026 10:32:00 PM,red,frc7247,"Middle","0","0",,"1","0","0","0",,,,"1","0","0","0","Does not matter","0","0","0","0","1","3","0","0","0","0","0","0","0","0"
frc245,2026,2026mibel,2026mibel_qm48,48,3/20/2026 10:32:00 PM,red,frc4391,"Human player side","1","4",,"5","0","3","23",,,,"5","0","0","0","Alliance Side","0","0","0","0","1","5","21","118","0","139","139","0","0","0"
frc245,2026,2026mibel,2026mibel_qm49,49,3/20/2026 10:40:00 PM,red,frc4737,"Middle","2","0",,"1","0","11","2",,,,"2","1","1","2","Does not matter","0","0","0","0","1","4","2","21","20","43","23","20","0","0"
frc245,2026,2026mibel,2026mibel_qm49,49,3/20/2026 10:40:00 PM,red,frc10656,"Middle","0","0",,"1","0","0","0",,,,"1","0","0","0","Does not matter","1","0","0","0","1","1","0","0","0","0","0","0","0","0"
frc245,2026,2026mibel,2026mibel_qm49,49,3/20/2026 10:40:00 PM,red,frc4405,"Human player side","0","0",,"1","0","0","0",,,,"1","0","0","0","Does not matter","1","0","0","0","1","1","0","0","0","0","0","0","0","0"
frc245,2026,2026mibel,2026mibel_qm49,49,3/20/2026 10:40:00 PM,blue,frc7220,"Human player side","0","0",,"1","0","7","15",,,,"4","0","0","0","Does not matter","0","0","0","0","1","5","0","82","0","82","82","0","0","0"
frc245,2026,2026mibel,2026mibel_qm49,49,3/20/2026 10:40:00 PM,blue,frc1250,"Middle","0","3",,"5","0","0","5",,,,"2","0","0","0","Does not matter","0","0","0","0","1","3","15","25","0","40","40","0","0","0"
frc245,2026,2026mibel,2026mibel_qm49,49,3/20/2026 10:40:00 PM,blue,frc3656,"Human player side","3","2",,"1","0","8","36",,,,"4","0","0","0","Does not matter","0","0","0","0","1","4","13","188","0","201","201","0","0","0"
frc245,2026,2026mibel,2026mibel_qm50,50,3/20/2026 10:48:00 PM,red,frc8623,"Human player side","0","0",,"1","0","0","0",,,,"1","0","0","0","Does not matter","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
frc245,2026,2026mibel,2026mibel_qm50,50,3/20/2026 10:48:00 PM,blue,frc1188,"Human player side","4","0",,"5","0","6","25",,,,"5","0","0","0","Does not matter","0","0","0","0","1","4","4","131","0","135","135","0","0","0"
frc245,2026,2026mibel,2026mibel_qm50,50,3/20/2026 10:48:00 PM,blue,frc10672,"Other side","0","0",,"1","0","1","0",,,,"1","0","0","0","Does not matter","0","0","0","0","1","1","0","1","0","1","1","0","0","0"
frc245,2026,2026mibel,2026mibel_qm50,50,3/20/2026 10:48:00 PM,blue,frc5708,"Middle","0","4",,"4","0","2","18",,,,"4","0","0","0","Alliance Side","0","0","0","0","1","5","20","92","0","112","112","0","0","0"
frc245,2026,2026mibel,2026mibel_qm50,50,3/20/2026 10:48:00 PM,red,frc4395,"Human player side","3","0",,"2","0","10","1",,,,"3","0","0","0","Does not matter","0","0","0","0","1","2","3","15","0","18","18","0","0","0"
frc245,2026,2026mibel,2026mibel_qm50,50,3/20/2026 10:48:00 PM,red,frc9204,"Middle","0","0",,"1","0","5","2",,,,"1","0","0","0","Does not matter","0","0","0","0","1","3","0","15","0","15","15","0","0","0"
frc245,2026,2026mibel,2026mibel_qm51,51,3/20/2026 10:56:00 PM,red,frc5067,"Middle","0","0",,"1","0","0","0",,,,"1","0","0","0","Does not matter","0","0","0","1","2","1","0","0","0","0","0","0","0","0"
frc245,2026,2026mibel,2026mibel_qm51,51,3/20/2026 10:56:00 PM,red,frc5053,"Other side","0","0",,"1","0","5","22",,,,"5","0","0","0","Does not matter","0","0","0","0","1","5","0","115","0","115","115","0","0","0"
frc245,2026,2026mibel,2026mibel_qm51,51,3/20/2026 10:56:00 PM,red,frc8832,"Human player side","0","0",,"1","0","2","1",,,,"3","0","0","0","Does not matter","0","0","0","0","1","2","0","7","0","7","7","0","0","0"
frc245,2026,2026mibel,2026mibel_qm51,51,3/20/2026 10:56:00 PM,blue,frc11505,"Human player side","1","1",,"3","0","0","0",,,,"1","0","0","0","Does not matter","0","0","0","0","2","3","6","0","0","6","6","0","1","0"
frc245,2026,2026mibel,2026mibel_qm51,51,3/20/2026 10:56:00 PM,blue,frc6538,"Middle","1","1",,"4","0","2","5",,,,"4","0","0","0","Does not matter","0","0","0","0","1","3","6","27","0","33","33","0","0","0"
frc245,2026,2026mibel,2026mibel_qm51,51,3/20/2026 10:56:00 PM,blue,frc9735,"Human player side","1","0",,"1","0","2","0",,,,"1","0","0","0","Does not matter","0","0","0","0","1","2","1","2","0","3","3","0","0","0"
frc245,2026,2026mibel,2026mibel_qm52,52,3/20/2026 11:04:00 PM,red,frc1701,"Human player side","0","8",,"5","0","7","24",,,,"4","0","0","0","Neutral Zone","0","0","0","0","1","5","40","127","0","167","167","0","0","0"
frc245,2026,2026mibel,2026mibel_qm52,52,3/20/2026 11:04:00 PM,blue,frc6528,"Other side","0","2",,"2","0","0","10",,,,"3","0","0","0","Alliance Side","0","0","0","0","1","3","10","50","0","60","60","0","0","0"
frc245,2026,2026mibel,2026mibel_qm52,52,3/20/2026 11:04:00 PM,blue,frc6618,"Middle","1","1",,"4","0","1","2",,,,"3","0","0","0","Does not matter","0","0","0","0","1","2","6","11","0","17","17","0","0","0"
frc245,2026,2026mibel,2026mibel_qm52,52,3/20/2026 11:04:00 PM,red,frc94,"Human player side","0","0",,"1","0","0","0",,,,"1","0","0","0","Does not matter","0","0","0","1","2","2","0","0","0","0","0","0","0","0"
frc245,2026,2026mibel,2026mibel_qm58,58,3/21/2026 1:30:00 PM,red,frc4405,"Other side","0","0",,"1","0","0","0",,,,"1","0","0","0","Does not matter","0","0","0","0","2","2","0","0","0","0","0","0","0","0"
frc245,2026,2026mibel,2026mibel_qm58,58,3/21/2026 1:30:00 PM,red,frc5067,"Middle","0","1",,"4","0","0","0",,,,"1","0","0","0","Does not matter","0","0","0","0","2","3","5","0","0","5","5","0","0","0"
frc245,2026,2026mibel,2026mibel_qm58,58,3/21/2026 1:30:00 PM,red,frc3641,"Human player side","0","0",,"1","0","0","21",,,,"5","0","0","0","Does not matter","0","0","0","0","1","5","0","105","0","105","105","0","0","0"
frc245,2026,2026mibel,2026mibel_qm58,58,3/21/2026 1:30:00 PM,blue,frc6528,"Other side","4","0",,"3","0","37","7",,,,"4","0","0","0","Alliance Side","0","0","0","0","1","3","4","72","0","76","76","0","0","0"
frc245,2026,2026mibel,2026mibel_qm58,58,3/21/2026 1:30:00 PM,blue,frc8832,"Human player side","10","2",,"3","0","15","3",,,,"2","0","0","0","Does not matter","0","0","0","0","1","2","20","30","0","50","50","0","0","0"
frc245,2026,2026mibel,2026mibel_qm58,58,3/21/2026 1:30:00 PM,blue,frc66,"Middle","2","0",,"1","0","21","3",,,,"4","0","0","0","Neutral Zone","0","0","0","0","1","3","2","36","0","38","38","0","0","0"
frc245,2026,2026mibel,2026mibel_qm59,59,3/21/2026 1:39:00 PM,red,frc6344,"Middle","0","2",,"5","0","0","5",,,,"4","0","0","0","Alliance Side","0","0","0","0","1","2","10","25","0","35","35","0","0","0"
frc245,2026,2026mibel,2026mibel_qm59,59,3/21/2026 1:39:00 PM,red,frc245,"Other side","4","2",,"2","0","0","3",,,,"2","0","0","0","Does not matter","1","0","0","0","1","3","14","15","0","29","29","0","0","0"
frc245,2026,2026mibel,2026mibel_qm59,59,3/21/2026 1:39:00 PM,blue,frc5053,"Other side","1","3",,"4","0","2","13",,,,"3","0","0","0","Does not matter","0","0","0","0","2","4","16","67","0","83","83","0","0","0"
frc245,2026,2026mibel,2026mibel_qm59,59,3/21/2026 1:39:00 PM,blue,frc4737,"Human player side","0","0",,"1","0","0","0",,,,"1","1","1","2","Does not matter","0","0","0","0","1","3","0","0","20","20","0","20","0","0"
frc245,2026,2026mibel,2026mibel_qm59,59,3/21/2026 1:39:00 PM,blue,frc5708,"Middle","1","1",,"1","0","0","18",,,,"5","0","0","0","Does not matter","0","0","0","0","1","4","6","90","0","96","96","0","0","0"
frc245,2026,2026mibel,2026mibel_qm60,60,3/21/2026 1:48:00 PM,red,frc3656,"Other side","7","0",,"1","0","0","23",,,,"5","0","0","0","Does not matter","0","0","0","0","1","4","7","115","0","122","122","0","0","0"
frc245,2026,2026mibel,2026mibel_qm60,60,3/21/2026 1:48:00 PM,blue,frc4395,"Human player side","0","0",,"1","0","3","1",,,,"1","0","0","0","Neutral Zone","0","0","0","0","1","1","0","8","0","8","8","0","0","0"
frc245,2026,2026mibel,2026mibel_qm60,60,3/21/2026 1:48:00 PM,blue,frc6615,"Other side","2","3",,"3","0","2","16",,,,"4","0","0","0","Does not matter","0","0","0","0","1","4","17","82","0","99","99","0","0","0"
frc245,2026,2026mibel,2026mibel_qm60,60,3/21/2026 1:48:00 PM,red,frc9751,"Middle","0","0",,"1","0","0","0",,,,"1","0","0","0","Does not matter","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
frc245,2026,2026mibel,2026mibel_qm60,60,3/21/2026 1:48:00 PM,red,frc6618,"Middle","0","0",,"1","0","0","0",,,,"1","1","1","1","Does not matter","0","0","0","0","1","1","0","0","10","10","0","10","0","0"
frc245,2026,2026mibel,2026mibel_qm61,61,3/21/2026 1:57:00 PM,red,frc9204,"Other side","0","0",,"1","0","12","2",,,,"3","0","0","0","Does not matter","0","0","0","0","1","2","0","22","0","22","22","0","0","0"
frc245,2026,2026mibel,2026mibel_qm61,61,3/21/2026 1:57:00 PM,red,frc6120,"Human player side","0","2",,"1","0","0","11",,,,"5","0","0","0","Neutral Zone","0","0","0","0","1","5","10","55","0","65","65","0","0","0"
frc245,2026,2026mibel,2026mibel_qm61,61,3/21/2026 1:57:00 PM,red,frc11505,"Middle","0","1",,"3","0","1","0",,,,"1","0","0","0","Does not matter","0","0","0","1","4","4","5","1","0","6","6","0","0","0"
frc245,2026,2026mibel,2026mibel_qm61,61,3/21/2026 1:57:00 PM,blue,frc5263,"Other side","2","0",,"2","0","0","0",,,,"1","0","0","0","Does not matter","0","0","0","0","1","2","2","0","0","2","2","0","1","0"
frc245,2026,2026mibel,2026mibel_qm61,61,3/21/2026 1:57:00 PM,blue,frc6538,"Middle","5","0",,"2","0","5","5",,,,"3","0","0","0","Does not matter","0","0","0","0","1","4","5","30","0","35","35","0","0","0"
frc245,2026,2026mibel,2026mibel_qm62,62,3/21/2026 2:06:00 PM,red,frc1250,"Other side","1","4",,"4","0","2","4",,,,"4","0","0","0","Alliance Side","0","0","0","1","4","4","21","22","0","43","43","0","0","0"
frc245,2026,2026mibel,2026mibel_qm62,62,3/21/2026 2:06:00 PM,blue,frc9735,"Middle","0","0",,"1","0","0","0",,,,"1","0","0","0","Neutral Zone","0","0","0","0","1","2","0","0","0","0","0","0","0","0"
frc245,2026,2026mibel,2026mibel_qm62,62,3/21/2026 2:06:00 PM,blue,frc3641,"Other side","0","2",,"1","0","0","8",,,,"5","0","0","0","Does not matter","0","0","0","0","4","5","10","40","0","50","50","0","0","0"
frc245,2026,2026mibel,2026mibel_qm62,62,3/21/2026 2:06:00 PM,blue,frc4391,"Human player side","0","8",,"4","0","0","8",,,,"5","0","0","0","Neutral Zone","0","0","0","0","1","5","40","40","0","80","80","0","0","0"
frc245,2026,2026mibel,2026mibel_qm62,62,3/21/2026 2:06:00 PM,red,frc1701,"Human player side","0","11",,"4","0","0","13",,,,"3","0","0","0","Does not matter","0","0","0","0","1","4","55","65","0","120","120","0","0","0"
frc245,2026,2026mibel,2026mibel_qm62,62,3/21/2026 2:06:00 PM,red,frc6528,"Other side","3","0",,"1","0","0","0",,,,"1","0","0","0","Does not matter","0","1","0","1","1","4","3","0","0","3","3","0","1","5"
frc245,2026,2026mibel,2026mibel_qm63,63,3/21/2026 2:15:00 PM,red,frc6190,"Other side","0","0",,"1","0","0","0",,,,"2","0","0","0","Does not matter","0","0","0","0","2","2","0","0","0","0","0","0","0","0"
frc245,2026,2026mibel,2026mibel_qm63,63,3/21/2026 2:15:00 PM,red,frc1528,"Human player side","0","0",,"1","0","0","0",,,,"1","0","0","0","Does not matter","0","0","0","0","1","3","0","0","0","0","0","0","0","0"
frc245,2026,2026mibel,2026mibel_qm63,63,3/21/2026 2:15:00 PM,red,frc5067,"Middle","4","0",,"3","0","0","0",,,,"1","0","0","0","Does not matter","1","0","0","0","1","3","4","0","0","4","4","0","1","0"
frc245,2026,2026mibel,2026mibel_qm63,63,3/21/2026 2:15:00 PM,blue,frc3098,"Human player side","0","0",,"1","0","0","0",,,,"1","0","0","0","Does not matter","0","0","0","0","1","2","0","0","0","0","0","0","0","0"
frc245,2026,2026mibel,2026mibel_qm63,63,3/21/2026 2:15:00 PM,blue,frc10672,"Other side","0","0",,"1","0","2","0",,,,"2","0","0","0","Does not matter","0","0","0","0","1","2","0","2","0","2","2","0","0","0"
frc245,2026,2026mibel,2026mibel_qm64,64,3/21/2026 2:24:00 PM,red,frc6029,"Middle","1","0",,"2","0","1","3",,,,"1","0","0","0","Neutral Zone","0","0","0","0","1","2","1","16","0","17","17","0","0","0"
frc245,2026,2026mibel,2026mibel_qm64,64,3/21/2026 2:24:00 PM,blue,frc8373,"Other side","0","0",,"1","0","6","24",,,,"5","0","0","0","Does not matter","0","1","0","0","1","4","0","126","0","126","126","0","0","5"
frc245,2026,2026mibel,2026mibel_qm64,64,3/21/2026 2:24:00 PM,blue,frc8832,"Middle","0","0",,"1","0","3","0",,,,"1","0","0","0","Does not matter","0","0","0","0","1","2","0","3","0","3","3","0","0","0"
frc245,2026,2026mibel,2026mibel_qm64,64,3/21/2026 2:24:00 PM,red,frc94,"Human player side","0","0",,"1","0","0","0",,,,"1","0","0","0","Alliance Side","1","0","0","0","1","2","0","0","0","0","0","0","0","0"
frc245,2026,2026mibel,2026mibel_qm64,64,3/21/2026 2:24:00 PM,red,frc5053,"Other side","0","0",,"1","0","0","15",,,,"5","0","0","0","Does not matter","1","0","0","0","1","4","0","75","0","75","75","0","0","0"
frc245,2026,2026mibel,2026mibel_qm65,65,3/21/2026 2:33:00 PM,red,frc9455,"Human player side","0","0",,"1","0","0","0",,,,"1","0","0","0","Does not matter","0","0","0","1","5","4","0","0","0","0","0","0","0","0"
frc245,2026,2026mibel,2026mibel_qm65,65,3/21/2026 2:33:00 PM,red,frc1188,"Other side","5","3",,"5","0","17","10",,,,"5","0","0","0","Does not matter","0","0","0","0","1","5","20","67","0","87","87","0","0","0"
frc245,2026,2026mibel,2026mibel_qm65,65,3/21/2026 2:33:00 PM,blue,frc7220,"Other side","1","0",,"3","0","0","0",,,,"2","0","0","0","Neutral Zone","0","0","0","0","2","2","1","0","0","1","1","0","1","0"
frc245,2026,2026mibel,2026mibel_qm65,65,3/21/2026 2:33:00 PM,blue,frc4405,"Human player side","0","0",,"1","0","0","0",,,,"1","0","0","0","Neutral Zone","0","0","0","0","1","3","0","0","0","0","0","0","0","0"
frc245,2026,2026mibel,2026mibel_qm65,65,3/21/2026 2:33:00 PM,blue,frc66,"Middle","3","0",,"1","0","0","0",,,,"1","0","0","0","Does not matter","0","0","0","0","1","1","3","0","0","3","3","0","1","0"
frc245,2026,2026mibel,2026mibel_qm66,66,3/21/2026 2:42:00 PM,red,frc4395,"Human player side","4","0",,"3","0","0","0",,,,"1","0","0","0","Does not matter","0","0","0","0","1","3","4","0","0","4","4","0","1","0"
frc245,2026,2026mibel,2026mibel_qm66,66,3/21/2026 2:42:00 PM,blue,frc7247,"Other side","0","0",,"1","0","0","0",,,,"1","0","0","0","Does not matter","0","0","0","1","3","1","0","0","0","0","0","0","0","0"
frc245,2026,2026mibel,2026mibel_qm66,66,3/21/2026 2:42:00 PM,blue,frc10656,"Middle","0","0",,"1","0","0","0",,,,"1","0","0","0","Does not matter","1","0","0","0","1","1","0","0","0","0","0","0","0","0"
frc245,2026,2026mibel,2026mibel_qm66,66,3/21/2026 2:42:00 PM,red,frc4737,"Middle","3","0",,"3","0","6","2",,,,"3","1","0","2","Does not matter","0","0","0","0","1","3","3","16","20","39","19","20","0","0"
frc245,2026,2026mibel,2026mibel_qm66,66,3/21/2026 2:42:00 PM,red,frc6528,"Other side","1","0",,"3","0","0","14",,,,"4","0","0","0","Neutral Zone","0","0","0","0","1","4","1","70","0","71","71","0","0","0"
frc245,2026,2026mibel,2026mibel_qm67,67,3/21/2026 2:51:00 PM,red,frc5498,"Human player side","0","1",,"3","0","0","0",,,,"2","0","0","0","Does not matter","1","0","0","0","1","1","5","0","0","5","5","0","0","0"
frc245,2026,2026mibel,2026mibel_qm67,67,3/21/2026 2:51:00 PM,red,frc10672,"Middle","0","0",,"1","0","5","2",,,,"1","0","0","0","Neutral Zone","0","0","0","0","1","3","0","15","0","15","15","0","0","0"
frc245,2026,2026mibel,2026mibel_qm67,67,3/21/2026 2:51:00 PM,blue,frc3656,"Other side","0","4",,"5","0","2","16",,,,"3","0","0","0","Does not matter","0","0","0","0","1","5","20","82","0","102","102","0","0","0"
frc245,2026,2026mibel,2026mibel_qm67,67,3/21/2026 2:51:00 PM,blue,frc9735,"Human player side","0","0",,"1","0","0","0",,,,"1","0","0","0","Does not matter","0","0","0","0","1","2","0","0","0","0","0","0","0","0"
frc245,2026,2026mibel,2026mibel_qm67,67,3/21/2026 2:51:00 PM,blue,frc6615,"Human player side","3","1",,"5","0","4","17",,,,"5","0","0","0","Does not matter","0","0","0","0","1","5","8","89","0","97","97","0","0","0"
frc245,2026,2026mibel,2026mibel_qm68,68,3/21/2026 2:59:00 PM,red,frc1250,"Middle","0","4",,"4","0","0","5",,,,"4","0","0","0","Alliance Side","1","0","0","0","1","3","20","25","0","45","45","0","0","0"
frc245,2026,2026mibel,2026mibel_qm68,68,3/21/2026 2:59:00 PM,blue,frc1701,"Human player side","0","7",,"5","0","3","16",,,,"5","0","0","0","Does not matter","1","0","0","0","1","4","35","83","0","118","118","0","0","0"
frc245,2026,2026mibel,2026mibel_qm68,68,3/21/2026 2:59:00 PM,blue,frc6190,"Other side","0","0",,"1","0","0","0",,,,"1","0","0","0","Does not matter","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
frc245,2026,2026mibel,2026mibel_qm68,68,3/21/2026 2:59:00 PM,blue,frc6538,"Middle","0","0",,"1","0","0","0",,,,"1","0","0","0","Does not matter","0","0","0","0","4","3","0","0","0","0","0","0","0","0"
frc245,2026,2026mibel,2026mibel_qm68,68,3/21/2026 2:59:00 PM,red,frc5263,"Human player side","0","0",,"1","0","0","0",,,,"1","0","0","0","Does not matter","0","0","0","0","2","1","0","0","0","0","0","0","0","0"
frc245,2026,2026mibel,2026mibel_qm68,68,3/21/2026 2:59:00 PM,red,frc5067,"Other side","0","0",,"1","0","0","0",,,,"1","0","0","0","Does not matter","0","0","0","0","1","3","0","0","0","0","0","0","0","0"
frc245,2026,2026mibel,2026mibel_qm69,69,3/21/2026 3:07:00 PM,red,frc8832,"Middle","0","0",,"1","0","4","0",,,,"1","0","0","0","Does not matter","0","0","0","0","1","2","0","4","0","4","4","0","0","0"
frc245,2026,2026mibel,2026mibel_qm69,69,3/21/2026 3:07:00 PM,red,frc7220,"Other side","0","6",,"4","0","0","31",,,,"5","0","0","0","Does not matter","0","0","0","0","1","5","30","155","0","185","185","0","0","0"
frc245,2026,2026mibel,2026mibel_qm69,69,3/21/2026 3:07:00 PM,red,frc6029,"Human player side","7","0",,"5","0","11","3",,,,"4","0","0","0","Does not matter","0","0","0","0","1","3","7","26","0","33","33","0","0","0"
frc245,2026,2026mibel,2026mibel_qm69,69,3/21/2026 3:07:00 PM,blue,frc66,"Human player side","0","0",,"1","0","8","0",,,,"1","0","0","0","Does not matter","0","0","0","0","1","1","0","8","0","8","8","0","0","0"
frc245,2026,2026mibel,2026mibel_qm69,69,3/21/2026 3:07:00 PM,blue,frc6344,"Middle","3","1",,"5","0","1","5",,,,"4","0","0","0","Alliance Side","0","0","0","0","1","4","8","26","0","34","34","0","0","0"
frc245,2026,2026mibel,2026mibel_qm70,70,3/21/2026 3:15:00 PM,blue,frc8623,"Middle","0","0",,"1","0","0","0",,,,"1","0","0","0","Does not matter","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
frc245,2026,2026mibel,2026mibel_qm70,70,3/21/2026 3:15:00 PM,blue,frc94,"Middle","0","0",,"1","0","0","0",,,,"1","0","0","0","Does not matter","0","0","0","0","1","3","0","0","0","0","0","0","0","0"
frc245,2026,2026mibel,2026mibel_qm70,70,3/21/2026 3:15:00 PM,blue,frc1528,"Human player side","0","0",,"1","0","0","0",,,,"1","0","0","0","Does not matter","0","0","0","0","2","1","0","0","0","0","0","0","0","0"
frc245,2026,2026mibel,2026mibel_qm70,70,3/21/2026 3:15:00 PM,red,frc5708,"Middle","3","3",,"4","0","3","25",,,,"4","0","0","0","Alliance Side","0","0","0","0","1","5","18","128","0","146","146","0","0","0"
frc245,2026,2026mibel,2026mibel_qm70,70,3/21/2026 3:15:00 PM,red,frc9455,"Human player side","0","0",,"1","0","0","0",,,,"1","0","0","0","Does not matter","0","0","0","0","1","2","0","0","0","0","0","0","0","0"
frc245,2026,2026mibel,2026mibel_qm70,70,3/21/2026 3:15:00 PM,red,frc8373,"Human player side","0","0",,"1","0","0","8",,,,"4","0","0","0","Neutral Zone","0","0","0","0","1","4","0","40","0","40","40","0","0","0"
frc245,2026,2026mibel,2026mibel_qm71,71,3/21/2026 3:23:00 PM,red,frc3098,"Middle","2","0",,"1","0","0","0",,,,"1","0","0","0","Does not matter","1","0","0","0","1","2","2","0","0","2","2","0","1","0"
frc245,2026,2026mibel,2026mibel_qm71,71,3/21/2026 3:23:00 PM,red,frc9204,"Other side","0","0",,"1","0","0","3",,,,"1","0","0","0","Neutral Zone","0","0","0","0","1","2","0","15","0","15","15","0","0","0"
frc245,2026,2026mibel,2026mibel_qm71,71,3/21/2026 3:23:00 PM,red,frc4391,"Human player side","0","0",,"1","0","0","0",,,,"1","0","0","0","Does not matter","0","0","0","0","1","4","0","0","0","0","0","0","0","0"
frc245,2026,2026mibel,2026mibel_qm71,71,3/21/2026 3:23:00 PM,blue,frc5053,"Other side","0","0",,"1","0","2","24",,,,"4","0","0","0","Does not matter","0","0","0","0","1","4","0","122","0","122","122","0","0","0"
frc245,2026,2026mibel,2026mibel_qm71,71,3/21/2026 3:23:00 PM,blue,frc245,"Human player side","0","0",,"1","0","2","8",,,,"4","0","0","0","Does not matter","0","0","0","0","1","5","0","42","0","42","42","0","0","0"
frc245,2026,2026mibel,2026mibel_qm71,71,3/21/2026 3:23:00 PM,blue,frc6618,"Middle","2","1",,"4","0","4","0",,,,"1","1","1","1","Does not matter","0","0","0","0","1","4","7","4","10","21","11","10","0","0"
frc245,2026,2026mibel,2026mibel_qm72,72,3/21/2026 3:31:00 PM,blue,frc11505,"Middle","0","0",,"1","0","0","0",,,,"1","0","0","0","Does not matter","1","0","0","1","3","1","0","0","0","0","0","0","0","0"
frc245,2026,2026mibel,2026mibel_qm72,72,3/21/2026 3:31:00 PM,blue,frc3641,"Other side","0","10",,"3","0","2","19",,,,"4","0","0","0","Does not matter","0","0","0","0","1","4","50","97","0","147","147","0","0","0"
frc245,2026,2026mibel,2026mibel_qm72,72,3/21/2026 3:31:00 PM,blue,frc5498,"Human player side","2","1",,"1","0","0","0",,,,"4","0","0","0","Does not matter","0","0","0","0","1","1","7","0","0","7","7","0","1","0"
