org_key,year,event_key,match_key,match_number,time,alliance,team_key,totalAutoPoints,totalEndgamePoints,contributedPoints,defenceRating,startingPosition,fuelScored,autonAccuracy,numAutonCycles,didClimb,autonClimbPosition,numTeleopCycles,teleopAccuracy,canTrench,canBump,canPushFeed,canShootFeed,didDefense,intakeDefense,scoreDefense,middleBlockage,climbingStartTime,towerStatus,teleopClimbPosition,diedDuringMatch,recoveredFromFreeze,didYellowCard,didRedCard
frc1189,2026,2026miliv,2026miliv_qm19,19,4/3/2026 6:24:00 PM,red,frc5907,"36","0","36","0","Depot Side Trench","36","4","2","0","N/A","4","4","1","1","1","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm19,19,4/3/2026 6:24:00 PM,red,frc27,"100","0","100","0","Outpost Side Trench","100","5","2","0","N/A","12","5","1","1","1","1","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm19,19,4/3/2026 6:24:00 PM,blue,frc4768,"0","0","0","0","Depot Side Trench","0","0","0","0","N/A","2","1","1","0","0","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm19,19,4/3/2026 6:24:00 PM,blue,frc6099,"0","0","0","0","Middle","0","0","1","0","N/A","4","5","0","1","0","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm19,19,4/3/2026 6:24:00 PM,blue,frc830,"0","0","0","0","Outpost Side Trench","0","0","1","0","N/A","5","0","0","0","0","1","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm20,20,4/3/2026 6:32:00 PM,red,frc6861,"0","0","0","0","Middle","0","0","0","0","N/A","8","4","0","1","0","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm20,20,4/3/2026 6:32:00 PM,red,frc10664,"0","0","0","0","Depot Side Trench","0","0","0","0","N/A","1","0","1","0","0","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm20,20,4/3/2026 6:32:00 PM,red,frc5533,"9","0","9","0","Not There","9","3","1","0","N/A","8","4","1","1","1","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm20,20,4/3/2026 6:32:00 PM,blue,frc9572,"39","0","39","0","Depot Side Trench","39","5","2","0","N/A","8","4","1","0","1","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm20,20,4/3/2026 6:32:00 PM,blue,frc7553,"0","0","0","0","Middle","0","0","0","0","N/A","6","4","0","1","1","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm21,21,4/3/2026 6:40:00 PM,blue,frc9751,"0","0","0","0","Outpost Side Trench","0","0","0","0","N/A","0","0","0","0","1","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm21,21,4/3/2026 6:40:00 PM,blue,frc10590,"2","0","2","0","Middle","2","2","1","0","N/A","1","2","0","1","0","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm21,21,4/3/2026 6:40:00 PM,blue,frc7147,"0","0","0","0","Depot Side Trench","0","0","1","0","N/A","2","2","1","1","1","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm21,21,4/3/2026 6:40:00 PM,red,frc2832,"2","0","2","0","Depot Side Bump","2","5","2","0","N/A","7","4","1","1","0","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm21,21,4/3/2026 6:40:00 PM,red,frc5467,"0","0","0","0","Middle","0","0","0","0","N/A","2","0","1","1","1","0","0","N/A","N/A","N/A","0","0","N/A","1","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm21,21,4/3/2026 6:40:00 PM,red,frc7174,"9","0","9","0","Outpost Side Trench","9","3","1","0","N/A","5","5","1","1","1","1","0","N/A","N/A","N/A","0","0","N/A","1","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm22,22,4/3/2026 6:48:00 PM,blue,frc1189,"18","0","18","0","Outpost Side Trench","18","5","1","0","N/A","6","5","1","1","1","1","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm23,23,4/3/2026 6:56:00 PM,red,frc11455,"7","0","7","0","Middle","7","3","1","0","N/A","2","3","0","0","0","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm23,23,4/3/2026 6:56:00 PM,red,frc4405,"17","0","17","0","Outpost Side Trench","17","4","1","0","N/A","5","4","1","1","1","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm23,23,4/3/2026 6:56:00 PM,blue,frc6152,"23","0","23","0","Outpost Side Trench","23","4","1","0","N/A","4","5","1","1","0","1","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm23,23,4/3/2026 6:56:00 PM,blue,frc10672,"0","0","0","0","Depot Side Trench","0","0","0","0","N/A","0","0","1","1","1","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm23,23,4/3/2026 6:56:00 PM,blue,frc5559,"4","0","4","0","Middle","4","3","1","0","N/A","4","4","1","0","1","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm24,24,4/3/2026 7:04:00 PM,red,frc830,"14","0","14","0","Depot Side Trench","14","5","1","0","N/A","3","4","1","1","1","1","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm24,24,4/3/2026 7:04:00 PM,blue,frc8426,"4","0","4","0","Depot Side Trench","4","5","1","0","N/A","6","4","1","1","1","1","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm24,24,4/3/2026 7:04:00 PM,blue,frc6914,"3","0","3","0","Outpost Side Trench","3","1","1","0","N/A","2","2","0","1","1","1","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm24,24,4/3/2026 7:04:00 PM,red,frc8115,"0","0","0","0","Middle","0","0","0","0","N/A","2","1","1","1","1","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm25,25,4/3/2026 7:12:00 PM,red,frc7147,"4","0","4","3","Depot Side Bump","4","4","0","0","N/A","0","0","1","1","1","1","1","Low","Low","Low","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm25,25,4/3/2026 7:12:00 PM,red,frc123,"8","0","8","0","Not There","8","4","1","0","N/A","7","3","1","1","1","0","0","N/A","N/A","N/A","15","1","Middle","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm25,25,4/3/2026 7:12:00 PM,blue,frc8623,"0","0","0","0","Middle","0","0","0","0","N/A","0","0","0","0","0","0","1","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm25,25,4/3/2026 7:12:00 PM,blue,frc8427,"0","0","0","0","Outpost Side Trench","0","0","0","0","N/A","0","0","1","0","0","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm25,25,4/3/2026 7:12:00 PM,blue,frc1250,"27","0","27","0","Depot Side Bump","27","5","1","0","N/A","6","3","0","1","1","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm26,26,4/3/2026 7:20:00 PM,red,frc6099,"0","0","0","0","Middle","0","0","0","0","N/A","0","0","0","1","0","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm26,26,4/3/2026 7:20:00 PM,red,frc3538,"11","0","11","0","Depot Side Bump","11","5","1","0","N/A","7","5","0","1","0","1","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm26,26,4/3/2026 7:20:00 PM,blue,frc9572,"47","0","47","0","Depot Side Trench","47","5","1","0","N/A","10","5","1","0","1","1","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm26,26,4/3/2026 7:20:00 PM,blue,frc2604,"0","0","0","0","Middle","0","0","0","0","N/A","0","0","1","0","1","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm26,26,4/3/2026 7:20:00 PM,blue,frc5533,"0","0","0","0","Not There","0","0","0","0","N/A","4","3","0","0","0","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm27,27,4/3/2026 7:28:00 PM,blue,frc10590,"0","0","0","0","Outpost Side Bump","0","0","0","0","N/A","0","0","0","1","0","0","0","N/A","N/A","N/A","0","0","N/A","1","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm27,27,4/3/2026 7:28:00 PM,blue,frc6861,"11","0","11","0","Depot Side Bump","11","5","1","0","N/A","6","4","0","1","1","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm27,27,4/3/2026 7:28:00 PM,red,frc7553,"4","0","4","0","Outpost Side Bump","4","3","1","0","N/A","3","4","0","1","0","1","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm27,27,4/3/2026 7:28:00 PM,red,frc9205,"0","0","0","1","Middle","0","0","0","0","N/A","0","0","0","0","0","0","1","N/A","N/A","Low","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm27,27,4/3/2026 7:28:00 PM,red,frc10664,"0","0","0","4","Depot Side Trench","0","0","0","0","N/A","0","0","1","1","1","0","1","Medium","N/A","Medium","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm28,28,4/3/2026 7:36:00 PM,red,frc5907,"23","0","23","0","Depot Side Trench","23","5","1","0","N/A","4","2","1","1","1","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm28,28,4/3/2026 7:36:00 PM,red,frc8426,"12","0","12","0","Outpost Side Trench","12","3","2","0","N/A","9","4","1","1","1","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm28,28,4/3/2026 7:36:00 PM,red,frc11455,"7","0","7","3","Not There","7","4","1","0","N/A","0","0","0","0","0","0","1","Low","Low","Low","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm28,28,4/3/2026 7:36:00 PM,blue,frc5843,"0","0","0","0","Outpost Side Bump","0","0","0","0","N/A","2","3","0","1","0","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm28,28,4/3/2026 7:36:00 PM,blue,frc6914,"0","0","0","0","Depot Side Bump","0","0","1","0","N/A","5","4","0","1","0","1","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm28,28,4/3/2026 7:36:00 PM,blue,frc7145,"0","0","0","0","Middle","0","0","0","0","N/A","0","0","1","1","0","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm29,29,4/3/2026 7:44:00 PM,red,frc27,"93","0","93","0","Depot Side Trench","93","5","2","0","N/A","7","5","1","0","0","1","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm29,29,4/3/2026 7:44:00 PM,blue,frc9735,"12","0","12","0","Outpost Side Bump","12","3","1","0","N/A","0","0","0","1","0","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm29,29,4/3/2026 7:44:00 PM,blue,frc8115,"4","0","4","0","Depot Side Trench","4","5","1","0","N/A","3","3","1","0","1","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm29,29,4/3/2026 7:44:00 PM,blue,frc123,"27","0","27","0","Middle","12","5","1","1","Depot Side","2","4","1","0","1","1","0","N/A","N/A","N/A","5","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm29,29,4/3/2026 7:44:00 PM,red,frc7147,"8","0","8","0","Outpost Side Trench","8","5","1","0","N/A","3","2","1","1","0","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm29,29,4/3/2026 7:44:00 PM,red,frc5559,"12","0","12","4","Not There","12","3","1","0","N/A","4","4","1","0","0","0","1","N/A","Medium","Medium","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm30,30,4/3/2026 7:52:00 PM,red,frc6152,"42","0","42","0","Outpost Side Trench","42","5","2","0","N/A","8","5","1","1","1","1","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm30,30,4/3/2026 7:52:00 PM,blue,frc5533,"1","0","1","0","Outpost Side Trench","1","1","1","0","N/A","3","4","1","1","1","1","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm30,30,4/3/2026 7:52:00 PM,blue,frc8623,"0","0","0","0","Not There","0","0","0","0","N/A","0","0","0","0","0","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm30,30,4/3/2026 7:52:00 PM,blue,frc5050,"0","0","0","3","Depot Side Trench","0","0","0","0","N/A","0","0","1","1","1","0","1","Low","Low","Low","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm30,30,4/3/2026 7:52:00 PM,red,frc4405,"21","0","21","0","Depot Side Trench","21","4","1","0","N/A","5","4","1","1","1","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm30,30,4/3/2026 7:52:00 PM,red,frc5467,"0","0","0","4","Middle","0","0","0","0","N/A","0","0","0","0","0","0","1","Medium","N/A","Medium","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm31,31,4/3/2026 8:00:00 PM,red,frc2832,"3","0","3","0","Middle","3","4","1","0","N/A","5","4","1","0","1","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm31,31,4/3/2026 8:00:00 PM,red,frc4768,"0","0","0","0","Depot Side Trench","0","0","0","0","N/A","0","0","1","1","1","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm31,31,4/3/2026 8:00:00 PM,red,frc8427,"0","0","0","0","Outpost Side Trench","0","0","0","0","N/A","2","1","1","1","0","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm31,31,4/3/2026 8:00:00 PM,blue,frc3414,"50","0","50","0","Depot Side Bump","50","5","2","0","N/A","8","5","0","1","0","1","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm31,31,4/3/2026 8:00:00 PM,blue,frc7174,"3","0","3","0","Outpost Side Trench","3","2","1","0","N/A","0","0","1","0","1","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm31,31,4/3/2026 8:00:00 PM,blue,frc9205,"0","0","0","1","Middle","0","0","0","0","N/A","0","0","1","0","1","0","1","N/A","N/A","Low","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm32,32,4/3/2026 8:08:00 PM,red,frc1189,"23","0","23","0","Outpost Side Trench","23","5","1","0","N/A","7","5","1","1","1","1","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm33,33,4/3/2026 8:16:00 PM,blue,frc10664,"0","0","0","0","Depot Side Trench","0","0","0","0","N/A","1","0","0","1","0","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm33,33,4/3/2026 8:16:00 PM,blue,frc11361,"0","0","0","0","Outpost Side Trench","0","0","0","0","N/A","0","0","0","0","1","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm33,33,4/3/2026 8:16:00 PM,blue,frc10672,"0","0","0","0","Middle","0","0","0","0","N/A","6","5","1","0","0","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm33,33,4/3/2026 8:16:00 PM,red,frc6099,"6","0","6","0","Depot Side Bump","6","4","1","0","N/A","1","4","0","0","0","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm33,33,4/3/2026 8:16:00 PM,red,frc8297,"0","0","0","0","Middle","0","0","1","0","N/A","2","2","1","0","1","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm33,33,4/3/2026 8:16:00 PM,red,frc9751,"0","0","0","2","Outpost Side Trench","0","0","0","0","N/A","3","3","1","1","1","0","1","Low","N/A","Low","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm34,34,4/3/2026 8:24:00 PM,blue,frc10590,"3","0","3","0","Outpost Side Bump","3","2","1","0","N/A","0","0","1","0","1","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm34,34,4/3/2026 8:24:00 PM,blue,frc3538,"10","0","10","0","Depot Side Bump","10","5","1","0","N/A","7","5","1","1","0","1","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm34,34,4/3/2026 8:24:00 PM,blue,frc1250,"0","0","0","0","Middle","0","0","0","0","N/A","6","4","0","1","0","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm34,34,4/3/2026 8:24:00 PM,red,frc1481,"0","0","0","0","Depot Side Bump","0","0","0","0","N/A","3","3","0","1","1","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm34,34,4/3/2026 8:24:00 PM,red,frc6861,"14","0","14","0","Middle","14","4","1","0","N/A","6","4","0","1","1","1","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm34,34,4/3/2026 8:24:00 PM,red,frc5907,"6","0","6","4","Outpost Side Trench","6","1","2","0","N/A","3","5","1","1","1","0","1","Low","Medium","Low","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm35,35,4/3/2026 8:32:00 PM,red,frc10659,"0","0","0","0","Depot Side Trench","0","0","0","0","N/A","5","1","1","1","1","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm35,35,4/3/2026 8:32:00 PM,red,frc8427,"0","0","0","2","Outpost Side Trench","0","0","1","0","N/A","0","0","1","1","1","0","1","Low","Low","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm35,35,4/3/2026 8:32:00 PM,red,frc123,"13","0","13","0","Middle","13","4","1","0","N/A","6","4","0","1","1","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm35,35,4/3/2026 8:32:00 PM,blue,frc27,"97","0","97","0","Depot Side Trench","97","5","2","0","N/A","8","5","1","1","0","1","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm35,35,4/3/2026 8:32:00 PM,blue,frc5533,"8","0","8","0","Middle","8","5","1","0","N/A","0","0","0","1","1","1","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm35,35,4/3/2026 8:32:00 PM,blue,frc7174,"12","0","12","0","Outpost Side Trench","12","3","2","0","N/A","5","3","1","0","1","1","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm36,36,4/3/2026 8:40:00 PM,blue,frc1189,"25","0","25","0","Depot Side Trench","25","5","1","0","N/A","5","5","1","0","1","0","0","N/A","N/A","N/A","10","1","Depot Side","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm37,37,4/3/2026 8:48:00 PM,blue,frc4768,"0","0","0","0","Outpost Side Trench","0","0","0","0","N/A","0","0","1","0","1","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm37,37,4/3/2026 8:48:00 PM,blue,frc8426,"26","0","26","0","Depot Side Trench","26","5","1","0","N/A","3","5","1","1","1","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm37,37,4/3/2026 8:48:00 PM,red,frc2604,"0","0","0","0","Outpost Side Trench","0","0","0","0","N/A","0","0","1","0","1","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm37,37,4/3/2026 8:48:00 PM,red,frc9735,"6","0","6","0","Depot Side Bump","6","3","1","0","N/A","2","2","1","1","0","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm37,37,4/3/2026 8:48:00 PM,blue,frc7553,"0","0","0","0","Middle","0","0","0","0","N/A","5","4","0","1","0","1","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm38,38,4/3/2026 8:56:00 PM,red,frc7145,"0","0","0","1","Outpost Side Bump","0","0","0","0","N/A","3","3","1","1","0","0","1","Low","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm38,38,4/3/2026 8:56:00 PM,red,frc5559,"9","0","9","0","Middle","9","4","1","0","N/A","7","3","1","0","1","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm38,38,4/3/2026 8:56:00 PM,blue,frc830,"0","0","0","0","Outpost Side Trench","0","0","0","0","N/A","2","3","1","0","1","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm38,38,4/3/2026 8:56:00 PM,red,frc3538,"64","0","64","0","Depot Side Trench","64","5","1","0","N/A","6","4","0","1","1","1","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm38,38,4/3/2026 8:56:00 PM,blue,frc3414,"68","0","68","0","Depot Side Bump","68","5","1","0","N/A","4","5","0","1","1","1","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm38,38,4/3/2026 8:56:00 PM,blue,frc10664,"0","0","0","0","Middle","0","0","0","0","N/A","0","0","1","0","1","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm39,39,4/3/2026 9:04:00 PM,red,frc6861,"20","0","20","0","Middle","20","5","2","0","N/A","7","4","0","1","1","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm39,39,4/3/2026 9:04:00 PM,red,frc6152,"13","0","13","0","Outpost Side Trench","13","5","1","0","N/A","10","5","1","1","0","1","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm39,39,4/3/2026 9:04:00 PM,red,frc1250,"15","0","15","0","Depot Side Bump","15","5","1","0","N/A","5","4","0","1","1","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm39,39,4/3/2026 9:04:00 PM,blue,frc6099,"6","0","6","0","Middle","6","5","1","0","N/A","1","2","0","0","0","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm39,39,4/3/2026 9:04:00 PM,blue,frc5050,"0","0","0","4","Depot Side Bump","0","0","0","0","N/A","0","0","1","1","1","0","1","Low","Medium","Low","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm39,39,4/3/2026 9:04:00 PM,blue,frc11455,"7","0","7","0","Outpost Side Bump","7","3","1","0","N/A","0","0","1","1","1","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm40,40,4/3/2026 9:12:00 PM,blue,frc5467,"9","0","9","0","Not There","9","3","1","0","N/A","0","0","1","0","0","0","0","N/A","N/A","N/A","0","0","N/A","0","1","0","0"
frc1189,2026,2026miliv,2026miliv_qm40,40,4/3/2026 9:12:00 PM,blue,frc5907,"31","0","31","3","Depot Side Trench","31","5","2","0","N/A","5","5","1","0","1","0","1","N/A","High","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm40,40,4/3/2026 9:12:00 PM,red,frc8297,"3","0","3","0","Not There","3","4","1","0","N/A","4","3","1","0","1","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm40,40,4/3/2026 9:12:00 PM,red,frc10672,"0","0","0","0","Outpost Side Trench","0","0","0","0","N/A","3","2","1","1","1","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm40,40,4/3/2026 9:12:00 PM,red,frc1481,"9","0","9","0","Depot Side Bump","9","1","1","0","N/A","4","4","0","1","1","0","0","N/A","N/A","N/A","5","1","Middle","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm41,41,4/3/2026 9:20:00 PM,red,frc6914,"1","0","1","0","Depot Side Trench","1","1","1","0","N/A","3","3","0","1","1","1","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm41,41,4/3/2026 9:20:00 PM,red,frc10659,"0","0","0","0","Outpost Side Trench","0","0","0","0","N/A","0","0","0","0","0","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm41,41,4/3/2026 9:20:00 PM,blue,frc2832,"3","0","3","0","Middle","3","3","1","0","N/A","7","4","0","1","0","1","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm41,41,4/3/2026 9:20:00 PM,blue,frc9572,"29","0","29","4","Depot Side Trench","29","5","1","0","N/A","0","0","1","1","1","0","1","Low","Medium","Low","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm41,41,4/3/2026 9:20:00 PM,blue,frc11361,"0","0","0","0","Not There","0","0","0","0","N/A","0","0","1","0","1","0","0","N/A","N/A","N/A","0","0","N/A","0","0","0","0"
frc1189,2026,2026miliv,2026miliv_qm42,42,4/3/2026 9:28:00 PM,red,frc7147,"0","0","0","1","Middle","0","0","0","0","N/A","0","0","0","0","0","0","1","N/A","Low","N/A","0","0","N/A","0","0","0","0"
