org_key,year,event_key,match_key,match_number,time,alliance,team_key,autoclimbPoints,endgamePoints,climbPoints,contributedPoints,systemReliability,foulReliability,startRobotPosition,startPositionA,startPositionB,startPositionC,startPositionD,startPositionE,autoDepot,autoNeutral,autoOutpost,autoOutpostInsert,autoNeutralZone,autoClimbLevel,autoClimbPosition,passOrPush,inactiveDidHoard,inactiveDidDefense,inactiveDidWaste,shootOnMove,teleopNeutralZone,endClimbLevel,endClimbPosition,Style,RankingRobot,matchFeederEffectiveness,matchDefenseEffectiveness,matchCounterEffectiveness,shooterPositionDepot,shooterPositionTTrench,shooterPositionTower,shooterPositionHub,shooterPositionOutpost,shooterPositionBTrench,matchMechanismProblem,didRobotFreeze,didRobotRecover,didRobotTip,didRobotJam,didRobotStuck
frc68,2026,2026mifli,2026mifli_qm82,82,3/22/2026 4:26:00 PM,red,frc10665,"0","0","0","-4.259097124087357","10","10.06299110323226","E","0","0","0","0","1","0","0","0","0",,"Did not attempt climb","N/A",,"0","1","0",,,"Did not attempt climb","N/A","Passer","3rd","0","2","3","0","0","0","0","0","0","","0","0","0","0","0"
frc68,2026,2026mifli,2026mifli_qm82,82,3/22/2026 4:26:00 PM,red,frc5612,"0","0","0","75.65753667212064","10","10.210086142667663","D","0","0","0","1","0","0","1","0","0",,"Did not attempt climb","N/A",,"0","0","0",,,"Did not attempt climb","N/A","Shooter","2nd","4","0","4","0","1","0","1","0","0","","0","0","0","0","0"
frc68,2026,2026misal,2026misal_qm2,2,3/28/2026 3:09:00 PM,blue,frc3568,"0","0","0","22.18","10","9.977289601357041","C","0","0","1","0","0","0","0","0","0","N/A","Did not attempt climb","N/A",,"1","0","0","0","Mainly Bump","Did not attempt climb","N/A","Shooter","3rd","0","0","1","0","1","0","0","0","0","","0","0","0","0","0"
frc68,2026,2026mibat,2026mibat_qm4,4,3/28/2026 3:27:00 PM,blue,frc9776,"0","0","0","39.5","10","9.911232029090051","C","0","0","1","0","0","0","0","0","0","N/A","Did not attempt climb","N/A",,"0","0","0","0","Only Trench","Did not attempt climb","N/A","Shoot and Pass","2nd","2","0","1","0","0","0","1","0","1","","0","0","0","0","0"
frc68,2026,2026mibat,2026mibat_qm5,5,3/28/2026 3:36:00 PM,blue,frc4810,"0","0","0","38.76","10","10.174187069213799","E","0","0","0","0","1","0","1","0","0","N/A","Did not attempt climb","N/A",,"0","0","0","0","Only Trench","Did not attempt climb","N/A","Shooter","2nd","1","0","2","0","0","1","0","0","0","","0","0","0","0","0"
frc68,2026,2026mibat,2026mibat_qm8,8,3/28/2026 4:03:00 PM,red,frc9776,"0","0","0","39.5","10","9.911232029090051","C","0","0","1","0","0","0","0","0","0","N/A","Did not attempt climb","N/A",,"0","0","0","0","Only Trench","Did not attempt climb","N/A","Shoot and Pass","2nd","2","0","2","0","0","0","1","0","0","","0","0","0","0","0"
frc68,2026,2026misal,2026misal_qm8,8,3/28/2026 4:03:00 PM,blue,frc3568,"0","0","0","22.18","8","9.977289601357041","C","0","0","1","0","0","0","0","0","0","N/A","Did not attempt climb","N/A",,"0","0","0","0","Mainly Trench","Did not attempt climb","N/A","Undifined","3rd","0","1","2","0","0","0","0","0","0","","0","0","0","0","1"
frc68,2026,2026mibat,2026mibat_qm12,12,3/28/2026 4:36:00 PM,red,frc4810,"0","0","0","38.76","10","10.174187069213799","A","1","0","0","0","0","0","1","0","0","Only Trench","Did not attempt climb","N/A",,"0","0","0","0","Only Trench","Did not attempt climb","N/A","Shooter","1st","0","0","2","0","0","1","0","0","0","","0","0","0","0","0"
frc68,2026,2026misal,2026misal_qm15,15,3/28/2026 6:00:00 PM,red,frc3568,"0","0","0","22.18","10","9.977289601357041","C","0","0","1","0","0","0","0","0","0","N/A","Did not attempt climb","N/A",,"0","0","0","0","Only Trench","Did not attempt climb","N/A","Passer","3rd","0","0","2","0","0","1","0","0","0","Only Auto","0","0","0","0","0"
frc68,2026,2026mibat,2026mibat_qm16,16,3/28/2026 6:09:00 PM,red,frc4810,"0","0","0","38.76","10","10.1741870692138","E","0","0","0","0","1","0","0","0","0","Only Trench","Did not attempt climb","N/A",,"0","0","0","0","Only Trench","Did not attempt climb","N/A","Undifined","1st","0","0","0","0","0","1","0","0","0","","0","0","0","0","0"
frc68,2026,2026mibat,2026mibat_qm20,20,3/28/2026 6:45:00 PM,red,frc9776,"0","0","0","38.41","8","9.91123202909005","C","0","0","1","0","0","0","0","0","0","N/A","Did not attempt climb","N/A",,"0","1","0","0","Mainly Trench","Did not attempt climb","N/A","Defender","2nd","1","4","3","0","0","0","1","0","0","","0","0","0","0","1"
frc68,2026,2026mibat,2026mibat_qm25,25,3/28/2026 7:28:00 PM,blue,frc4810,"0","0","0","38.76","8","10.1741870692138","E","0","0","0","0","1","0","1","0","0","Only Trench","Did not attempt climb","N/A",,"0","0","0","0","Only Trench","Did not attempt climb","N/A","Shooter","1st","0","0","0","0","0","1","0","0","0","","0","0","0","0","1"
frc68,2026,2026mibat,2026mibat_qm26,26,3/28/2026 7:36:00 PM,red,frc9776,"0","0","0","38.41","8","9.91123202909005","C","0","0","1","0","0","0","0","0","0","N/A","Did not attempt climb","N/A",,"0","1","0","0","N/A","Did not attempt climb","N/A","Defender","3rd","1","3","2","0","0","0","1","0","0","","0","0","0","0","1"
frc68,2026,2026misal,2026misal_qm26,26,3/28/2026 7:36:00 PM,blue,frc3568,"0","0","0","22.18","10","9.977289601357041","C","0","0","1","0","0","0","0","0","0","N/A","Did not attempt climb","N/A",,"0","0","0","0","Mainly Trench","Did not attempt climb","N/A","Passer","3rd","0","0","2","0","0","0","1","0","0","","0","0","0","0","0"
frc68,2026,2026mibat,2026mibat_qm29,29,3/28/2026 8:00:00 PM,red,frc4810,"0","0","0","38.76","10","10.1741870692138","A","1","0","0","0","0","0","1","0","0","Only Trench","Did not attempt climb","N/A",,"0","0","0","0","Only Trench","Did not attempt climb","N/A","Shooter","2nd","1","0","0","0","0","1","0","0","0","","0","0","0","0","0"
frc68,2026,2026mibat,2026mibat_qm30,30,3/28/2026 8:08:00 PM,blue,frc9776,"0","0","0","38.41","8","9.91123202909005","C","0","0","1","0","0","0","0","0","0","N/A","Did not attempt climb","N/A",,"0","1","0","0","Mainly Trench","Did not attempt climb","N/A","Pass and Defend","2nd","2","3","3","0","0","0","1","0","0","","0","0","0","0","1"
frc68,2026,2026misal,2026misal_qm31,31,3/28/2026 8:16:00 PM,blue,frc3568,"0","0","0","22.18","10","9.977289601357041","B","0","1","0","0","0","0","0","0","0","N/A","Did not attempt climb","N/A",,"0","0","0","0","Mainly Trench","Did not attempt climb","N/A","Undifined","3rd","0","0","0","0","0","0","1","0","0","shooter broke ","0","0","0","0","0"
frc68,2026,2026mibat,2026mibat_qm34,34,3/28/2026 8:40:00 PM,blue,frc9776,"0","0","0","38.41","8","9.91123202909005","C","0","0","1","0","0","0","0","0","0","N/A","Did not attempt climb","N/A",,"0","1","0","0","Mainly Trench","Did not attempt climb","N/A","Pass and Defend","3rd","1","3","3","0","0","0","1","0","0","","0","0","0","0","1"
frc68,2026,2026misal,2026misal_qm35,35,3/28/2026 8:48:00 PM,blue,frc3568,"0","0","0","22.18","3","9.977289601357041","C","0","0","1","0","0","0","0","0","0","N/A","Did not attempt climb","N/A",,"1","0","0","0","N/A","Did not attempt climb","N/A","Undifined","3rd","0","0","0","0","0","0","0","0","0","","1","0","0","0","0"
frc68,2026,2026mibat,2026mibat_qm37,37,3/28/2026 9:04:00 PM,blue,frc4810,"0","0","0","38.76","3","10.1741870692138","E","0","0","0","0","1","0","0","0","0","N/A","Did not attempt climb","N/A",,"0","0","1","0","Only Trench","Did not attempt climb","N/A","Shooter","2nd","0","0","1","0","0","1","0","0","0","","1","0","0","0","0"
frc68,2026,2026misal,2026misal_qm40,40,3/28/2026 9:28:00 PM,blue,frc3568,"0","0","0","22.18","10","9.977289601357041","C","0","0","1","0","0","0","0","0","0","N/A","Did not attempt climb","N/A",,"0","0","0","0","Mainly Trench","Did not attempt climb","N/A","Passer","3rd","2","0","3","0","0","0","0","0","1","","0","0","0","0","0"
frc68,2026,2026mibat,2026mibat_qm41,41,3/28/2026 9:36:00 PM,blue,frc9776,"0","0","0","38.41","8","9.91123202909005","C","0","0","1","0","0","0","0","0","1","N/A","Did not attempt climb","N/A",,"0","1","0","0","Mainly Trench","Did not attempt climb","N/A","Undifined","2nd","1","3","3","0","0","0","1","0","0","","0","0","0","0","1"
frc68,2026,2026mibat,2026mibat_qm42,42,3/28/2026 9:44:00 PM,red,frc4810,"0","0","0","38.76","3","10.1741870692138","E","0","0","0","0","1","0","1","0","0","Only Trench","Did not attempt climb","N/A",,"0","1","0","0","Both Bump and Trench","Did not attempt climb","N/A","Shooter","3rd","0","0","0","0","0","1","0","0","0","","1","0","0","0","0"
frc68,2026,2026mibat,2026mibat_qm47,47,3/28/2026 10:24:00 PM,red,frc9776,"0","0","0","38.41","8","9.91123202909005","C","0","0","1","0","0","0","0","0","0","N/A","Did not attempt climb","N/A",,"0","1","0","0","Both Bump and Trench","Did not attempt climb","N/A","Defender","2nd","1","4","3","0","0","0","1","0","0","","0","0","0","0","1"
frc68,2026,2026mibat,2026mibat_qm48,48,3/28/2026 10:32:00 PM,red,frc4810,"0","0","0","38.76","3","10.1741870692138","E","0","0","0","0","1","0","1","0","0","Only Trench","Did not attempt climb","N/A",,"0","0","1","0","Only Trench","Did not attempt climb","N/A","Shooter","3rd","0","0","0","0","0","1","0","0","0","","1","0","0","0","0"
frc68,2026,2026misal,2026misal_qm52,52,3/28/2026 11:04:00 PM,red,frc3568,"0","0","0","22.18","10","9.977289601357041","C","0","0","1","0","0","0","0","0","0","N/A","Did not attempt climb","N/A",,"0","0","0","0","Mainly Trench","Did not attempt climb","N/A","Shoot and Pass","2nd","2","0","2","0","1","0","0","0","0","","0","0","0","0","0"
frc68,2026,2026mibat,2026mibat_qm54,54,3/28/2026 11:20:00 PM,red,frc4810,"0","0","0","38.76","10","10.1741870692138","A","1","0","0","0","0","0","1","0","0","Only Trench","Did not attempt climb","N/A",,"0","0","0","0","Only Trench","Did not attempt climb","N/A","Shooter","2nd","1","0","0","0","0","1","0","1","0","","0","0","0","0","0"
frc68,2026,2026mibat,2026mibat_qm54,54,3/28/2026 11:20:00 PM,blue,frc9776,"0","0","0","38.41","8","9.91123202909005","C","0","0","1","0","0","0","0","0","0","N/A","Did not attempt climb","N/A",,"0","1","1","1","Both Bump and Trench","Did not attempt climb","N/A","Undifined","1st","2","4","3","0","1","0","1","0","0","","0","0","0","0","1"
frc68,2026,2026misal,2026misal_qm57,57,3/29/2026 1:30:00 PM,red,frc3568,"0","0","0","22.18","10","9.977289601357041","B","0","1","0","0","0","0","0","0","0","N/A","Did not attempt climb","N/A",,"0","0","0","0","Mainly Trench","Did not attempt climb","N/A","Shoot and Pass","2nd","1","0","1","0","0","0","1","0","0","","0","0","0","0","0"
frc68,2026,2026mibat,2026mibat_qm59,59,3/29/2026 1:48:00 PM,blue,frc4810,"0","0","0","38.76","3","10.1741870692138","A","1","0","0","0","0","0","0","0","0","N/A","Did not attempt climb","N/A",,"0","0","0","0","N/A","Did not attempt climb","N/A","Undifined","3rd","0","0","0","0","0","0","0","0","0","","1","0","0","0","0"
frc68,2026,2026mibat,2026mibat_qm60,60,3/29/2026 1:57:00 PM,red,frc9776,"0","0","0","38.41","10","9.91123202909005","C","0","0","1","0","0","0","0","0","0","N/A","Did not attempt climb","N/A",,"1","1","0","0","Only Trench","Did not attempt climb","N/A","Shooter","2nd","0","1","2","0","0","1","0","0","0","","0","0","0","0","0"
frc68,2026,2026misal,2026misal_qm64,64,3/29/2026 2:33:00 PM,red,frc3568,"0","0","0","22.18","10","9.977289601357041","D","0","0","0","1","0","0","0","0","0","N/A","Did not attempt climb","N/A",,"0","0","0","0","Mainly Trench","Did not attempt climb","N/A","Pass and Defend","1st","2","2","0","0","0","0","1","0","0","","0","0","0","0","0"
frc68,2026,2026mibat,2026mibat_qm66,66,3/29/2026 2:51:00 PM,blue,frc4810,"0","0","0","38.76","10","10.1741870692138","A","1","0","0","0","0","0","1","0","0","Only Trench","Did not attempt climb","N/A",,"0","0","0","0","N/A","Did not attempt climb","N/A","Undifined","3rd","2","0","0","0","0","0","0","0","0","","0","0","0","0","0"
frc68,2026,2026mibat,2026mibat_qm68,68,3/29/2026 3:08:00 PM,red,frc9776,"0","0","0","38.41","10","9.91123202909005","C","0","0","1","0","0","0","0","0","0","N/A","Did not attempt climb","N/A",,"0","0","0","0","Only Trench","Did not attempt climb","N/A","Shooter","2nd","0","1","1","0","0","1","1","0","0","","0","0","0","0","0"
frc68,2026,2026misal,2026misal_qm70,70,3/29/2026 3:26:00 PM,red,frc3568,"0","0","0","22.18","10","9.977289601357041","D","0","0","0","1","0","0","0","0","0","N/A","Did not attempt climb","N/A",,"0","0","0","0","Mainly Trench","Did not attempt climb","N/A","Shooter","2nd","2","0","2","0","1","0","0","0","1","","0","0","0","0","0"
frc68,2026,2026mibat,2026mibat_qm72,72,3/29/2026 3:40:00 PM,red,frc9776,"0","0","0","38.41","10","9.91123202909005","B","0","1","0","0","0","0","0","0","0","N/A","Did not attempt climb","N/A",,"0","0","0","0","N/A","Did not attempt climb","N/A","Shooter","3rd","0","1","1","0","0","0","1","0","0","","0","0","0","0","0"
frc68,2026,2026mibat,2026mibat_qm74,74,3/29/2026 3:56:00 PM,blue,frc4810,"0","0","0","38.76","10","10.1741870692138","C","0","0","1","0","0","0","0","0","0","N/A","Did not attempt climb","N/A",,"0","0","0","0","N/A","Did not attempt climb","N/A","Shooter","2nd","2","0","2","0","0","0","0","1","1","","0","0","0","0","0"
frc68,2026,2026misal,2026misal_qm78,78,3/29/2026 4:30:00 PM,red,frc3568,"0","0","0","22.18","10","9.977289601357041","B","0","1","0","0","0","0","0","0","0","N/A","Did not attempt climb","N/A",,"0","0","0","0","Mainly Trench","Did not attempt climb","N/A","Shoot and Pass","2nd","3","0","1","0","0","0","1","0","0","","0","0","0","0","0"
frc68,2026,2026mifen,2026mifen_qm1,1,4/11/2026 3:00:00 PM,blue,frc8193,"0","0","0","22.45","4","5.135491980380014","A","1","0","0","0","0","0","0","0","0","N/A","No climb","N/A","1","0","1","0","0","N/A","Did not attempt climb","N/A","Pass and Defend","2nd","3","4","4","0","0","0","0","0","0","","0","0","0","0","1"
frc68,2026,2026mifen,2026mifen_qm1,1,4/11/2026 3:00:00 PM,red,frc70,"0","0","0","106.27","4","5.022622690918628","D","0","0","0","1","0","0","1","0","0","Only Bump","No climb","N/A","0","0","0","0","0","Only Bump","Did not attempt climb","N/A","Shooter","1st","0","0","3","1","0","0","0","0","0","","0","0","0","0","1"
frc68,2026,2026mifen,2026mifen_qm1,1,4/11/2026 3:00:00 PM,red,frc9759,"0","0","0","25.99","4","4.924402071628233","B","0","1","0","0","0","0","1","0","0","Mainly Bump",,"N/A","0","0","0","0","0","Mainly Bump",,,"Shooter","2nd","0","0","3","0","0","1","1","1","0","","0","0","0","0","1"
frc68,2026,2026mifen,2026mifen_qm1,1,4/11/2026 3:00:00 PM,blue,frc5084,"0","0","0","39.66","5","4.5343056055727615","C","0","0","1","0","0","0","0","0","0",,"No climb",,"0","1","0","0","0","Mainly Bump","Did not attempt climb","N/A","Defender","3rd","0","1","1","0","0","0","0","0","0","","0","0","0","0","0"
frc68,2026,2026mifen,2026mifen_qm1,1,4/11/2026 3:00:00 PM,blue,frc9237,"0","0","0","52.92","5","5.007477648342116","D","0","0","0","1","0","0","0","0","0","N/A","No climb","N/A","0","0","0","0","0","Only Bump","Did not attempt climb","N/A","Shooter","2nd","2","0","2","0","0","0","1","0","0","","0","0","0","0","0"
frc68,2026,2026mifen,2026mifen_qm1,1,4/11/2026 3:00:00 PM,red,frc10690,"0","0","0","43.3","5","4.90842215633686","E","0","0","0","0","1","0","0","0","0","N/A","No climb","N/A","1","0","1","0","0","Mainly Trench","Did not attempt climb","N/A","Pass and Defend","3rd","3","3","4","0","0","0","0","0","0","","0","0","0","0","0"
frc68,2026,2026mifen,2026mifen_qm2,2,4/11/2026 3:09:00 PM,red,frc494,"0","0","0","119.88","5","5.182172448610389",,"0","0","0","0","0","0","1","0","0","Only Bump","No climb","N/A","1","0","0","0","0","Both Bump and Trench","Did not attempt climb","N/A","Shoot and Pass","1st","5","0","4","0","0","1","0","1","0","","0","0","0","0","0"
frc68,2026,2026mifen,2026mifen_qm2,2,4/11/2026 3:09:00 PM,blue,frc6073,"0","0","0","6.93","4","4.779590509396004","E","0","0","0","0","1","0","0","0","0","N/A","No climb","N/A","1","0","0","0","0","Mainly Bump","Did not attempt climb","N/A","Passer","3rd","1","0","2","1","0","0","0","0","0","","0","0","0","0","1"
frc68,2026,2026mifen,2026mifen_qm2,2,4/11/2026 3:09:00 PM,red,frc6538,"0","0","0","40.27","5","5.166220173391265","C","0","0","1","0","0","1","0","0","0","N/A","No climb","N/A","1","0","0","0","0","Only Bump","Did not attempt climb","N/A","Shooter","3rd","2","0","2","0","0","0","1","0","0","thought it was constipated","0","0","0","0","0"
frc68,2026,2026mifen,2026mifen_qm2,2,4/11/2026 3:09:00 PM,blue,frc4130,"0","0","0","41.81","5","5.1998604130103","A","1","0","0","0","0","0","0","0","0","N/A","No climb","N/A","0","1","0","0","0","Only Bump","Did not attempt climb","N/A","Shooter","2nd","0","0","2","0","0","0","1","0","0","","0","0","0","0","0"
frc68,2026,2026mifen,2026mifen_qm2,2,4/11/2026 3:09:00 PM,blue,frc5532,"0","0","0","9.71","5","4.993166720168871","C","0","0","1","0","0","0","0","0","0","N/A","No climb","N/A","1","0","0","0","0","N/A","Did not attempt climb","N/A","Passer","3rd","1","0","2","0","0","0","1","0","0","","0","0","0","0","0"
frc68,2026,2026mifen,2026mifen_qm2,2,4/11/2026 3:09:00 PM,red,frc862,"0","0","0","72.52","5","4.978229790107269","E","0","0","0","0","1","0","1","0","1","Only Trench",,,"0","0","0","0","1","Only Trench","Did not attempt climb","N/A","Shooter","1st","2","1","4","1","0","0","0","0","0","","0","0","0","0","0"
frc68,2026,2026mifen,2026mifen_qm3,3,4/11/2026 3:18:00 PM,blue,frc9757,"0","0","0","112.1","5","4.915085065411014","E","0","0","0","0","1","0","0","0","0","Only Trench","No climb","N/A","0","0","0","0","0","N/A","Did not attempt climb","N/A","Shooter","1st","0","0","3","1","0","1","0","0","0","","0","0","0","0","0"
frc68,2026,2026mifen,2026mifen_qm3,3,4/11/2026 3:18:00 PM,red,frc68,"0","0","0","138.03","5","4.720918205766167","A","1","0","0","0","0","0","1","0","0","Only Trench","No climb","N/A","0","0","0","0","1","N/A","Did not attempt climb","N/A","Shooter","1st","0","0","4","0","0","0","0","0","1","","0","0","0","0","0"
frc68,2026,2026mifen,2026mifen_qm3,3,4/11/2026 3:18:00 PM,red,frc5517,"0","0","0","11.2","5","4.913084113222287","B","0","1","0","0","0","0","0","0","0","N/A","No climb","N/A","1","0","1","0","0","Both Bump and Trench","Did not attempt climb","N/A","Pass and Defend","2nd","3","4","3","0","0","0","0","0","0","","0","0","0","0","0"
frc68,2026,2026mifen,2026mifen_qm3,3,4/11/2026 3:18:00 PM,blue,frc6190,"0","0","0","5.64","4","4.9535790555141945","C","0","0","1","0","0","0","0","0","0","N/A","No climb","N/A","0","0","0","0","0","Only Trench","Did not attempt climb","N/A","Shooter","1st","4","0","0","0","0","0","0","0","0","","0","0","0","0","1"
frc68,2026,2026mifen,2026mifen_qm3,3,4/11/2026 3:18:00 PM,blue,frc2145,"0","0","0","37.78","5","4.944339741103735","B","0","1","0","0","0","0","1","0","0","Only Trench","No climb","N/A","1","0","0","0","0","Mainly Trench","Did not attempt climb","N/A","Shoot and Pass","1st","4","0","4","0","0","0","0","0","1","","0","0","0","0","0"
frc68,2026,2026mifen,2026mifen_qm3,3,4/11/2026 3:18:00 PM,red,frc7202,"0","0","0","68.86","5","4.798982967354841","D","0","0","0","1","0","0","1","0","0","Only Trench","No climb","N/A","0","0","0","0","1","Only Trench","Did not attempt climb","N/A","Undifined","2nd","2","2","2","0","0","0","0","0","0","","0","0","0","0","0"
frc68,2026,2026mifen,2026mifen_qm4,4,4/11/2026 3:27:00 PM,red,frc5660,"0","0","0","129.94","5","5.121205531855206","A","1","0","0","0","0","0","1","0","0","Mainly Trench","No climb","N/A","0","0","0","0","0","Mainly Bump","Did not attempt climb","N/A",,,"2","0","3","0","1","0","1","0","1","","0","0","0","0","0"
frc68,2026,2026mifen,2026mifen_qm4,4,4/11/2026 3:27:00 PM,blue,frc5114,"0","0","0","152.71","5","4.854683046983909","A","1","0","0","0","0","0","1","0","0","Both Bump and Trench","No climb","N/A","0","0","0","0","0","Both Bump and Trench","Did not attempt climb","N/A","Shooter","1st","0","0","5","0","0","1","1","1","1","","0","0","0","0","0"
frc68,2026,2026mifen,2026mifen_qm4,4,4/11/2026 3:27:00 PM,blue,frc4810,"0","0","0","55.25","5","4.73032560558765","E","0","0","0","0","1","0","1","0","0","Only Trench","No climb","N/A","0","0","0","0","0","Only Trench","Did not attempt climb","N/A","Shooter","1st","3","0","3","0","0","1","0","0","0","","0","0","0","0","0"
frc68,2026,2026mifen,2026mifen_qm4,4,4/11/2026 3:27:00 PM,red,frc5260,"0","0","0","22.96","5","5.0401046000944145","E","0","0","0","0","1","0","1","0","0","Only Trench","No climb","N/A","0","0","0","0","1","Only Trench","Did not attempt climb","N/A","Shoot and Pass","2nd","2","2","3","1","1","1","1","1","1","","0","0","0","0","0"
frc68,2026,2026mifen,2026mifen_qm4,4,4/11/2026 3:27:00 PM,blue,frc10667,"0","0","0","38.19","2","4.853704948037924","C","0","0","1","0","0","0","0","0","0","Mainly Trench","No climb","N/A","1","0","1","0","0","N/A","Did not attempt climb","N/A","Pass and Defend","2nd","2","2","3","0","0","1","1","0","0","","1","1","0","0","0"
frc68,2026,2026mifen,2026mifen_qm4,4,4/11/2026 3:27:00 PM,red,frc9776,"0","0","0","43.81","4","4.951920432290323","A","1","0","0","0","0","0","0","0","0","Only Trench","No climb","N/A","0","0","0","0","0","N/A","Did not attempt climb","N/A","Undifined","3rd","0","0","1","0","0","0","0","0","0","","0","0","0","0","1"
frc68,2026,2026mifen,2026mifen_qm5,5,4/11/2026 3:36:00 PM,blue,frc5603,"0","0","0","29.38","4","5.128236827629327","E","0","0","0","0","1","0","1","0","0","Both Bump and Trench",,"N/A","0","0","0","0","0","Both Bump and Trench",,"N/A","Shooter","2nd","2","1","3","1","0","0","1","0","0","","0","0","0","0","1"
frc68,2026,2026mifen,2026mifen_qm5,5,4/11/2026 3:36:00 PM,blue,frc5234,"0","0","0","23.02","5","4.956130224283615","B","0","1","0","0","0","0","0","0","0","Only Trench","No climb","N/A","0","0","0","0","0","N/A","Did not attempt climb","N/A","Shooter","2nd","0","0","3","0","0","0","0","0","0","","0","0","0","0","0"
frc68,2026,2026mifen,2026mifen_qm5,5,4/11/2026 3:36:00 PM,red,frc7598,"0","0","0","42.58","5","4.848061542925022","C","0","0","1","0","0","0","0","0","0","N/A","No climb","N/A","0","0","0","0","0","N/A","Did not attempt climb","N/A","Shooter","1st","0","0","0","0","0","0","0","0","0","","0","0","0","0","0"
frc68,2026,2026mifen,2026mifen_qm5,5,4/11/2026 3:36:00 PM,blue,frc3568,"0","0","0","35.38","5","5.017138597758165","C","0","0","1","0","0","0","0","0","0","N/A",,"N/A","0","0","0","0","0","Only Bump","Did not attempt climb","N/A","Shooter","2nd","0","0","3","0","0","1","0","0","0","","0","0","0","0","0"
frc68,2026,2026mifen,2026mifen_qm5,5,4/11/2026 3:36:00 PM,red,frc5641,"0","0","0","37.72","5","4.998437213794523","E","0","0","0","0","1","0","0","0","0","Only Trench","No climb","N/A","1","0","0","0","0","Only Trench","Did not attempt climb","N/A","Shooter","1st","2","0","3","1","0","0","0","0","0","","0","0","0","0","0"
frc68,2026,2026mifen,2026mifen_qm5,5,4/11/2026 3:36:00 PM,red,frc5282,"0","0","0","16.78","5","5.029755064193594","B","0","1","0","0","0","0","0","0","0","N/A","No climb","N/A","0","0","0","0","0","Only Trench","Did not attempt climb","N/A","Shooter","3rd","0","0","3","0","0","0","0","1","1","","0","0","0","0","0"
frc68,2026,2026mifen,2026mifen_qm6,6,4/11/2026 3:45:00 PM,red,frc1322,"0","0","0","51.51","4","4.673382546291738","B","0","1","0","0","0","0","1","0","0","Only Bump","No climb","N/A","1","1","0","0","0","Only Bump","Did not attempt climb","N/A","Shoot and Pass","2nd","2","0","3","0","1","1","0","0","0","","0","0","0","0","1"
frc68,2026,2026mifen,2026mifen_qm6,6,4/11/2026 3:45:00 PM,red,frc5229,"0","0","0","76.88","0.5","4.814575426321767","D","0","0","0","1","0","0","1","0","1","Only Bump",,"N/A","1","1","0","0","1","Only Bump","Failed climb","C","Shoot and Pass","1st","4","1","2","0","0","1","0","1","1","","1","1","0","1","1"
frc68,2026,2026mifen,2026mifen_qm6,6,4/11/2026 3:45:00 PM,blue,frc7772,"0","0","0","33.27","2","5.117314959384462","D","0","0","0","1","0","0","0","0","0","N/A",,,"1","0","0","0","0","Only Trench",,,"Shoot and Pass","2nd","5","0","3","1","1","0","0","0","0","","1","1","0","0","0"
frc68,2026,2026mifen,2026mifen_qm6,6,4/11/2026 3:45:00 PM,blue,frc6548,"0","0","0","47.15","5","4.8219182253087665","C","0","0","1","0","0","1","0","0","0","Mainly Bump","No climb","N/A","1","1","0","0","0","Mainly Bump","Did not attempt climb","N/A","Shooter","2nd","1","2","3","0","1","1","1","0","0","","0","0","0","0","0"
frc68,2026,2026mifen,2026mifen_qm6,6,4/11/2026 3:45:00 PM,blue,frc6067,"0","0","0","15.22","0","5.0016475951865225","A","1","0","0","0","0","0","1","0","0","Only Trench","No climb","N/A","1","1","1","0","0","Mainly Trench","Did not attempt climb","N/A","Pass and Defend","2nd","3","4","3","0","0","1","1","1","1","","1","0","0","1","1"
frc68,2026,2026mifen,2026mifen_qm6,6,4/11/2026 3:45:00 PM,red,frc8385,"0","0","0","30.07","3.5","4.973664375788863","C","0","0","1","0","0","0","0","0","0","N/A","No climb","N/A","1","0","1","0","0","Mainly Trench","Did not attempt climb","N/A","Passer","3rd","3","2","3","0","0","0","0","0","0","","0","0","0","1","1"
frc68,2026,2026mifen,2026mifen_qm7,7,4/11/2026 3:54:00 PM,red,frc9207,"0","0","0","32.77","5","4.881061840323353","E","0","0","0","0","1","0","0","0","0","Only Trench","No climb","N/A","1","0","1","1","0","Only Trench","Did not attempt climb","N/A","Shoot and Pass","1st","3","2","4","1","1","1","1","0","0","","0","0","0","0","0"
frc68,2026,2026mifen,2026mifen_qm7,7,4/11/2026 3:54:00 PM,blue,frc9697,"0","0","0","21.24","5","4.989376805495406","C","0","0","1","0","0","0","0","0","0","N/A","No climb","N/A","1","0","0","0","0","N/A","Did not attempt climb","N/A","Shooter","3rd","2","2","1","1","1","0","0","0","0","","0","0","0","0","0"
frc68,2026,2026mifen,2026mifen_qm7,7,4/11/2026 3:54:00 PM,blue,frc6071,"0","0","0","22.3","5","4.789398255086321","N/A","0","0","0","0","0","0","0","0","0","N/A","No climb","N/A","0","0","0","0","0","N/A","Did not attempt climb","N/A","Shooter","1st","0","0","0","0","0","0","0","0","0","","0","0","0","0","0"
frc68,2026,2026mifen,2026mifen_qm7,7,4/11/2026 3:54:00 PM,red,frc10978,"0","0","0","55.86","5","4.68212743031376","C","0","0","1","0","0","1","0","0","0","N/A",,,"1","0","0","0","0","Only Trench",,,,,"0","0","0","1","0","0","0","0","0","","0","0","0","0","0"
