org_key,year,event_key,match_key,match_number,time,alliance,team_key,scouter,Start_Position,Did_Score_In_Auto,Auto_Full_Cycles,Auto_Half_Cycles,End_Position,Climb_In_Auto,Started_With_Auto_Hub,Did_Intake_Fuel,Did_Shoot_Fuel,full_Score_Cycles,half_Score_Cycles,full_Lob_Cycles,half_Lob_Cycles,Did_Climb,Climb_Tier,Did_Feed_Outpost,Did_Lob_Neutral,Did_Lob_Opposite,Died_During_Match,Tipped_Over_During_Match,Got_Beached,Got_Stuck_Under_Trench,Got_Stuck_On_Bump,Got_Damaged,Defense_Quality,Shooter_Accuracy,Driver_Skill,RedCard,YellowCard,otherNotes,Accuracy_Percentage,Total_Auto_Points,Total_Teleop_Points,Total_Fuel_Lobbed,Total_Endgame_Points,Total_Contributed_Points,Total_Fuel_Points,Total_Climb_Points,AutoMistakeFlag,DidScoreMistakeFlag,DidIntakeMistakeFlag,superNotes
frc1912,2026,2026mslr,2026mslr_qm48,48,3/20/2026 10:12:00 PM,blue,frc3616,"Thomas",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm48,48,3/20/2026 10:12:00 PM,blue,frc5045,"Logan ",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","Got stuck midmatch",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm48,48,3/20/2026 10:12:00 PM,blue,frc11287,"William E.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm49,49,3/20/2026 10:21:00 PM,red,frc4087,"Logan ",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm49,49,3/20/2026 10:21:00 PM,red,frc10929,"Aiden H.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm49,49,3/20/2026 10:21:00 PM,blue,frc6998,"Aiden H.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm49,49,3/20/2026 10:21:00 PM,blue,frc9503,"Seth",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm50,50,3/21/2026 1:50:00 PM,red,frc364,"Easton W.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm50,50,3/21/2026 1:50:00 PM,red,frc590,"Sheridan",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","Did not die but stopped moving for a short period during tele-op. Did not move during auto. Pushes some fuel close to the their alliance side of the neutral zone.",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm50,50,3/21/2026 1:50:00 PM,red,frc10661,"Antonio",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","hopper is partially broken",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm50,50,3/21/2026 1:50:00 PM,blue,frc9734,"David B.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","Not dead, but barely moving, missed all fuel, picked up none ",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm50,50,3/21/2026 1:50:00 PM,blue,frc10309,"Colin M.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","Fuel got stuck in the shooter system when the match began",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm50,50,3/21/2026 1:50:00 PM,blue,frc2221,"Aiden W.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","2221 had a intake but it did not work they focus on delivering to outpost and pushing balls and only score if they need to.",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm51,51,3/21/2026 1:59:00 PM,red,frc11345,"Sheridan",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","When it had time the robot fed the hub. Robot focused on shooting fuel mostly and also on bringing fuel to the alliance.",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm51,51,3/21/2026 1:59:00 PM,red,frc10943,"Easton W.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","They moved a foot once at the start and then never moved again",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm51,51,3/21/2026 1:59:00 PM,red,frc1421,"Aiden W.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","There shooter was not working intake had problems so they decided to go and defend ",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm51,51,3/21/2026 1:59:00 PM,blue,frc10101,"David B.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","Died right after auto I think? Came back about 10 seconds later, very efficient",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm51,51,3/21/2026 1:59:00 PM,blue,frc9153,"Antonio",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm51,51,3/21/2026 1:59:00 PM,blue,frc2183,"Jakob",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm52,52,3/21/2026 2:08:00 PM,red,frc1927,"Sheridan",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","Either intentionally or unintentionally blocked on of the blue alliances trench. - A fuel landed in their hopper from faking out the blue tower.",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm52,52,3/21/2026 2:08:00 PM,red,frc6184,"Aiden W.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","More of a supporter bot there intake is reliable but shooter not so well they focus on getting balls on there side for their teammate ",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm52,52,3/21/2026 2:08:00 PM,red,frc2556,"Antonio",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm52,52,3/21/2026 2:08:00 PM,blue,frc8808,"Jakob",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm52,52,3/21/2026 2:08:00 PM,blue,frc10961,"David B.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","Real bad ☹️",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm52,52,3/21/2026 2:08:00 PM,blue,frc11343,"Easton W.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm53,53,3/21/2026 2:17:00 PM,red,frc10655,"William E.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm53,53,3/21/2026 2:17:00 PM,red,frc3606,"Aiden W.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","The robot broke down and was only able to move a bit and it shut down ",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm53,53,3/21/2026 2:17:00 PM,blue,frc4336,"Aiden H.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm53,53,3/21/2026 2:17:00 PM,blue,frc5863,"Thomas",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","The driver is a little slow and intake is that good",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm53,53,3/21/2026 2:17:00 PM,blue,frc9717,"Easton W.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","Their robot was pretty good they just didn’t really shoot at all",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm53,53,3/21/2026 2:17:00 PM,red,frc538,"Aiden H.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm54,54,3/21/2026 2:26:00 PM,blue,frc456,"William E.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm54,54,3/21/2026 2:26:00 PM,blue,frc3753,"Easton W.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm54,54,3/21/2026 2:26:00 PM,blue,frc11107,"Thomas",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","Broken intake and slow shooter but was accurate during auto. Play very defensive trying to help blue alliance",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm54,54,3/21/2026 2:26:00 PM,red,frc2992,"Aiden H.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm54,54,3/21/2026 2:26:00 PM,red,frc4107,"Judah F.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm55,55,3/21/2026 2:35:00 PM,blue,frc9309,"Aiden H.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm55,55,3/21/2026 2:35:00 PM,blue,frc3039,"William E.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm55,55,3/21/2026 2:35:00 PM,blue,frc2221,"Judah F.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm55,55,3/21/2026 2:35:00 PM,red,frc10217,"Colin M.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm55,55,3/21/2026 2:35:00 PM,red,frc9503,"Thomas",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","Didnt intake but had a good driver. Mainly delivered fuel to 4087 as they are most likely best shooter on the team",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm55,55,3/21/2026 2:35:00 PM,red,frc4087,"Easton W.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm56,56,3/21/2026 2:44:00 PM,red,frc9734,"Jakob",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm56,56,3/21/2026 2:44:00 PM,red,frc364,"Colin M.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm56,56,3/21/2026 2:44:00 PM,red,frc10101,"Easton W.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","They were mostly getting fuel to their side and then stopped on the other side at the end",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm56,56,3/21/2026 2:44:00 PM,blue,frc11287,"Aiden W.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","This team seem to had a intake problem so decided to defend and realized it did not work so they shot a few before game wnd",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm56,56,3/21/2026 2:44:00 PM,blue,frc10929,"Antonio",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","honestly just bad",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm56,56,3/21/2026 2:44:00 PM,blue,frc1912,"David B.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","More focused on other teams, we did solid I think, 10101 is an okay scorer, rly good feeder robot",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm57,57,3/21/2026 2:53:00 PM,blue,frc9153,"David B.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","Great defense, plus climb ",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm57,57,3/21/2026 2:53:00 PM,red,frc11343,"Colin M.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","One side of the kitbot was unresponsive",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm57,57,3/21/2026 2:53:00 PM,red,frc7094,"Jakob",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm57,57,3/21/2026 2:53:00 PM,red,frc2183,"Antonio",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","can still compete even if they are getting defended ",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm57,57,3/21/2026 2:53:00 PM,blue,frc10961,"Easton W.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm57,57,3/21/2026 2:53:00 PM,blue,frc3616,"Aiden W.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","There shooter was accurate but its speed point/s is slow still provided good points",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm58,58,3/21/2026 3:02:00 PM,red,frc10309,"Seth",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm58,58,3/21/2026 3:02:00 PM,red,frc3606,"Judah F.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm58,58,3/21/2026 3:02:00 PM,red,frc7474,"William E.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm58,58,3/21/2026 3:02:00 PM,blue,frc6998,"Sheridan",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","-did not focus on defense- was accurate in scoring fuel during auto. - Proficient speed",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm58,58,3/21/2026 3:02:00 PM,blue,frc8044,"Thomas",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","They also had cerbotics. This match was demolished by the blue alliance by 374 points",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm59,59,3/21/2026 3:11:00 PM,red,frc2556,"William E.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm59,59,3/21/2026 3:11:00 PM,red,frc9405,"Thomas",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","Cant go under trench",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm59,59,3/21/2026 3:11:00 PM,blue,frc11107,"Seth",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm59,59,3/21/2026 3:11:00 PM,blue,frc10661,"Judah F.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm59,59,3/21/2026 3:11:00 PM,blue,frc9717,"Sheridan",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","-was only able to shot one fuel during auto. -moved at most for ten seconds before stopping/dying.",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm60,60,3/21/2026 3:20:00 PM,red,frc4107,"Judah F.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm60,60,3/21/2026 3:20:00 PM,red,frc11345,"Seth",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm60,60,3/21/2026 3:20:00 PM,blue,frc1421,"Sheridan",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm60,60,3/21/2026 3:20:00 PM,blue,frc4336,"Thomas",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","They spin to get around the bots the other alliance like in basketball when someone is trying to block you from shooting. While it is z good maneuver, it can also be reckless sometimes and may hit the other bots",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm60,60,3/21/2026 3:20:00 PM,blue,frc1927,"William E.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm61,61,3/21/2026 3:29:00 PM,blue,frc8808,"Easton W.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm61,61,3/21/2026 3:29:00 PM,blue,frc2992,"Aiden H.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm61,61,3/21/2026 3:29:00 PM,red,frc5863,"Colin M.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","Seemed to be robot issues throughout the match ",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm61,61,3/21/2026 3:29:00 PM,red,frc10943,"Sheridan",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","- their shooting was similar to pop corn shorting out, but the hight of shotting was short.",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm61,61,3/21/2026 3:29:00 PM,red,frc11265,"Aiden W.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","There bot has a mix of defense and offense showing that they can be Valuable if they get matched with a team who focuses on offense ",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm61,61,3/21/2026 3:29:00 PM,blue,frc6184,"David B.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","No auto aim I think, led to taking a while to aim, primarily intaking from inside team’s side, efficient scoring ",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm62,62,3/21/2026 3:38:00 PM,blue,frc538,"Colin M.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm62,62,3/21/2026 3:38:00 PM,red,frc10961,"Easton W.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm62,62,3/21/2026 3:38:00 PM,red,frc1912,"Judah F.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","some of the worst shooting tbh",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm62,62,3/21/2026 3:38:00 PM,red,frc10655,"Sheridan",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm62,62,3/21/2026 3:38:00 PM,blue,frc10929,"David B.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","Defense entire time, solid defense but kept accidentally flooding balls into opposing team’s side",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm62,62,3/21/2026 3:38:00 PM,blue,frc3616,"Aiden W.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","There bot focused on getting balls on their side and shooting by the outpost there intake and shooter is good they push all the balls and the shoot at the last minute ",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm63,63,3/21/2026 3:47:00 PM,red,frc9503,"Antonio",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm63,63,3/21/2026 3:47:00 PM,red,frc2221,"Easton W.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","The only time they moved was from getting pushed by another team robot ",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm63,63,3/21/2026 3:47:00 PM,red,frc2183,"Colin M.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm63,63,3/21/2026 3:47:00 PM,blue,frc11343,"David B.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","Is this the worst team ever?Their shooter is so weak they shot a ball into their own hopper 😭✌️",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm63,63,3/21/2026 3:47:00 PM,blue,frc7474,"Aiden W.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","They got stuck a lot there bumper seems to get in the way making they miss and have trouble shooting and intake",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm63,63,3/21/2026 3:47:00 PM,blue,frc8044,"Sheridan",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","- very efficient was of collecting and scoring fuel-went offensive in the middle of the match-fed outpost during 5/6",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm64,64,3/21/2026 3:56:00 PM,red,frc4400,"Judah F.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","4400 and 456 don’t have a swiveling turret ",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm64,64,3/21/2026 3:56:00 PM,red,frc456,"Aiden H.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm64,64,3/21/2026 3:56:00 PM,blue,frc11287,"Thomas",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","Either broken pigeon or overall bad driver. They kept hitting walls or buildings and didnt help alliance much. But i cant blame them they are a new team",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm64,64,3/21/2026 3:56:00 PM,blue,frc9734,"Seth",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm64,64,3/21/2026 3:56:00 PM,blue,frc9153,"Aiden W.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","There shooter had problems so they defended but they were able to prevent up to 20 pt",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm65,65,3/21/2026 4:05:00 PM,red,frc4336,"Aiden H.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm65,65,3/21/2026 4:05:00 PM,red,frc11107,"William E.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm65,65,3/21/2026 4:05:00 PM,red,frc6998,"Judah F.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm65,65,3/21/2026 4:05:00 PM,blue,frc9309,"Seth",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm65,65,3/21/2026 4:05:00 PM,blue,frc364,"Thomas",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","They got 3753 out the trench as they were stuck. Very cooperative and showed professionalism. They had a good intake and shooter but I liked the way they played the most.",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm65,65,3/21/2026 4:05:00 PM,blue,frc3753,"Aiden W.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","They got stuck but when they got back robot had broke and couldn’t do anything ",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm66,66,3/21/2026 4:14:00 PM,red,frc10101,"Aiden H.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm66,66,3/21/2026 4:14:00 PM,red,frc590,"William E.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm66,66,3/21/2026 4:14:00 PM,blue,frc3039,"Thomas",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","They like corners",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm66,66,3/21/2026 4:14:00 PM,blue,frc2556,"Seth",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm66,66,3/21/2026 4:14:00 PM,blue,frc2992,"Aiden W.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","They could not get over bump so they shot ball on their side for their team and defended red when they entered the middle",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm67,67,3/21/2026 4:23:00 PM,red,frc10943,"Seth",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm67,67,3/21/2026 4:23:00 PM,blue,frc10309,"Easton W.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm67,67,3/21/2026 4:23:00 PM,red,frc8808,"Colin M.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm67,67,3/21/2026 4:23:00 PM,red,frc4087,"David B.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","Kept getting stuck against driver station wall around the middle? Kinda slow this match, but still put up good numbers (had a hard time seeing auto pd., so auto numbers for this one are likely immaculate ",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm67,67,3/21/2026 4:23:00 PM,blue,frc538,"Sheridan",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","- did not do cycles (shot fuel into there alliance zone but never emptied out)- pick up fuel near the end of the neutral zone close to  the other alliance ",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm67,67,3/21/2026 4:23:00 PM,blue,frc4107,"Antonio",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm68,68,3/21/2026 4:32:00 PM,red,frc11345,"Seth",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm68,68,3/21/2026 4:32:00 PM,red,frc1927,"Antonio",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm68,68,3/21/2026 4:32:00 PM,red,frc3606,"David B.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","Bot is either not there, or spent entire match in a corner blind to me",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm68,68,3/21/2026 4:32:00 PM,blue,frc10661,"Judah F.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm68,68,3/21/2026 4:32:00 PM,blue,frc6184,"Sheridan",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","Was efficient and quick with collecting and shooting fuel into the hub",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm69,69,3/21/2026 4:41:00 PM,red,frc11265,"Sheridan",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","-almost tipped over",,,,,,,,,,,,""
frc1912,2026,2026mslr,2026mslr_qm69,69,3/21/2026 4:41:00 PM,red,frc5045,"Judah F.",,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","Three bumpers fell off 😂✌️🥀Say wallahi bro 🤣Son I’m crine dey human player greened almost every shot 🤯",,,,,,,,,,,,""
